,estimators,max_features,max_depth,min_samples_split,min_samples_leaf,max_leaf_nodes,fold,accuracy_in_sample,accuracy_out_of_sample,oob_score,auc,public_score,private_score
65,40.0,5.0,,2.0,1.0,,65,0.9990162150901032,0.9507445589919816,0.9455909075126444,0.9445433364398884,,
66,40.0,5.0,,2.0,1.0,,66,0.9990277890302196,0.9507445589919816,0.9452436893091516,0.9361890464851436,,
67,40.0,5.0,,2.0,1.0,,67,0.9991319544912676,0.9587628865979382,0.94515109778822,0.944253355704698,,
68,40.0,5.0,,2.0,1.0,,68,0.9989814932697538,0.9518900343642612,0.945255263249268,0.9127097933875952,,
69,40.0,5.0,,2.0,1.0,,69,0.9991088066110346,0.9507445589919816,0.94531313294985,0.949254531280452,,
70,40.0,5.0,,2.0,1.0,,70,0.999201398131966,0.9473081328751431,0.9452205414289186,0.9301266228260254,,
71,40.0,5.0,,2.0,1.0,,71,0.9990740847906852,0.9438717067583048,0.9457529426742746,0.9532997458242556,,
72,40.0,5.0,,2.0,1.0,,72,0.9990277890302196,0.9564719358533792,0.9454983159917132,0.9425217588115472,,
73,40.0,5.0,,2.0,1.0,,73,0.999120380551151,0.9438717067583048,0.9458571081353224,0.91071761416589,,
74,40.0,5.0,,2.0,1.0,,74,0.999016226476239,0.9472477064220184,0.9451633064049444,0.9336575632871928,,
75,40.0,5.0,,2.0,1.0,,75,0.9992361287933148,0.9438073394495412,0.9454526515589916,0.9440669470049292,,
76,40.0,5.0,,2.0,1.0,,76,0.9990625217008866,0.9403669724770642,0.94519802782343,0.9380675775177943,,
77,40.0,5.0,,2.0,1.0,,77,0.9990856693132104,0.9506880733944956,0.9449086826693828,0.948541267649548,,
78,40.0,5.0,,2.0,1.0,,78,0.9991435383440198,0.9552752293577982,0.9451633064049444,0.9394905407418443,,
79,40.0,5.0,,2.0,1.0,,79,0.9992014073748292,0.9403669724770642,0.9455336682021248,0.9332535772929862,,
80,40.0,5.0,,2.0,1.0,,80,0.9991435383440198,0.9403669724770642,0.9457998657438486,0.9325997248968364,,
81,40.0,5.0,,2.0,1.0,,81,0.9990278002824008,0.9529816513761468,0.945209601629592,0.9484276431247924,,
82,40.0,5.0,,2.0,1.0,,82,0.9992477025994768,0.9357798165137616,0.9452674706604014,0.9367346938775508,,
83,40.0,5.0,,2.0,1.0,,83,0.9990856693132104,0.9506880733944956,0.9453716349158584,0.9330123796423658,,
84,40.0,5.0,,2.0,1.0,,84,0.9989583574454296,0.9506880733944956,0.9458924561931435,0.9484891346277484,,
85,40.0,5.0,,2.0,1.0,,85,0.9992129811809912,0.9506880733944956,0.9453369134973728,0.955324929458116,,
86,40.0,5.0,,2.0,1.0,,86,0.9990856693132104,0.9529816513761468,0.9452327492419156,0.9482656228910784,,
87,40.0,5.0,,2.0,1.0,,87,0.9990509478947248,0.9472477064220184,0.9453716349158584,0.947468704339928,,
88,40.0,5.0,,2.0,1.0,,88,0.9989467836392676,0.9426605504587156,0.9452674706604014,0.949626623517094,,
89,40.0,5.0,,2.0,1.0,,89,0.9990509478947248,0.9392201834862384,0.945313765885049,0.9308417277167276,,
90,40.0,5.0,,2.0,1.0,,90,0.999131964537858,0.9472477064220184,0.9455683896206106,0.927332200985516,,
91,40.0,5.0,,2.0,1.0,,91,0.9990625217008866,0.9369266055045872,0.945649406263744,0.9416313059877416,,
92,40.0,5.0,,2.0,1.0,,92,0.999016226476239,0.9254587155963304,0.9460081942547626,0.914019300991132,,
93,40.0,5.0,,2.0,1.0,,93,0.9989699312515914,0.94151376146789,0.9452674706604014,0.9378223033949292,,
94,40.0,5.0,,2.0,1.0,,94,0.999108816925534,0.9495412844036696,0.9454410777528298,0.9490139466112532,,
95,40.0,5.0,,2.0,1.0,,95,0.999120390731696,0.944954128440367,0.9454642253651536,0.9510425514702908,,
96,40.0,5.0,,2.0,1.0,,96,0.9990625217008866,0.9506880733944956,0.9452327492419156,0.9244408020650328,,
97,40.0,5.0,,2.0,1.0,,97,0.9990278002824008,0.9403669724770642,0.9457767181315248,0.9276544225146198,,
98,40.0,5.0,,2.0,1.0,,98,0.9990625217008866,0.9357798165137616,0.9457651443253628,0.9289194217116734,,
99,40.0,5.0,,2.0,1.0,,99,0.999340293048772,0.9438073394495412,0.9451401587926206,0.9179156429156428,,
