,estimators,min_samples_split,min_samples_leaf,features,accuracy_in_sample,accuracy_out_of_sample,oob_score,public_score,private_score
1042,100,14,4,sqrt,0.9501278920382866,0.9415807560137457,0.9458223863149732,,
1043,100,14,4,sqrt,0.94995428293654,0.9427262313860252,0.9456372032731103,,
1044,100,14,4,sqrt,0.9499427089964236,0.9507445589919816,0.9456487772132267,,
1045,100,14,4,sqrt,0.9499890047568894,0.9404352806414662,0.9457066469138089,,
1046,100,14,4,sqrt,0.9502320574993345,0.9473081328751431,0.9456372032731103,,
1047,100,14,4,sqrt,0.9501626138586359,0.9381443298969072,0.9457529426742746,,
1048,100,14,4,sqrt,0.9501510399185195,0.9438717067583047,0.945868682075439,,
1049,100,14,4,sqrt,0.9502783532598003,0.9369988545246277,0.9455909075126445,,
1050,100,14,4,sqrt,0.9502089096191016,0.9461626575028637,0.9458223863149732,,
1051,100,14,4,sqrt,0.9502089096191016,0.9450171821305842,0.9455561856922953,,
1052,100,14,4,sqrt,0.9501741877987523,0.9507445589919816,0.9455214638719459,,
1053,100,14,4,sqrt,0.9501510399185195,0.9392898052691867,0.9459844214766033,,
1054,100,14,4,sqrt,0.9499079871760744,0.9530355097365406,0.9456140553928774,,
1055,100,14,4,sqrt,0.9500005786970058,0.9404352806414662,0.9457413687341581,,
1056,100,14,4,sqrt,0.9499427089964236,0.9553264604810997,0.9455098899318295,,
1057,100,14,4,sqrt,0.949977430816773,0.9473081328751431,0.9456950729736925,,
1058,100,14,4,sqrt,0.9502204835592181,0.9473081328751431,0.9457760905545075,,
1059,100,14,4,sqrt,0.9504635363016631,0.9358533791523482,0.9460770129975348,,
1060,100,14,4,sqrt,0.9501047441580537,0.9450171821305842,0.9459034038957882,,
1061,100,14,4,sqrt,0.9500353005173551,0.9553264604810997,0.9457182208539253,,
1062,100,14,4,sqrt,0.9499427089964236,0.9473081328751431,0.9455909075126445,,
1063,100,14,4,sqrt,0.9500931702179373,0.9450171821305842,0.9458108123748568,,
1064,100,14,4,sqrt,0.9501047441580537,0.9518900343642611,0.9457413687341581,,
1065,100,14,4,sqrt,0.9499890047568894,0.9438717067583047,0.9459034038957882,,
1066,100,14,4,sqrt,0.9500237265772387,0.9564719358533792,0.9455446117521787,,
1067,100,14,4,sqrt,0.9498038217150264,0.9369988545246277,0.9456256293329939,,
1068,100,14,4,sqrt,0.9500700223377044,0.9381443298969072,0.9457876644946239,,
1069,100,14,4,sqrt,0.9499195611161908,0.9495990836197021,0.9456950729736925,,
1070,100,14,4,sqrt,0.949896413235958,0.9427262313860252,0.9456256293329939,,
1071,100,14,4,sqrt,0.9501626138586359,0.9484536082474226,0.9455677596324117,,
1072,100,14,4,sqrt,0.9500931702179373,0.9530355097365406,0.9457529426742746,,
1073,100,14,4,sqrt,0.9503362229603824,0.9461626575028637,0.9459728475364868,,
1074,100,14,4,sqrt,0.9499895835744543,0.944954128440367,0.9457072752945533,,
1075,100,14,4,sqrt,0.9501400430545589,0.9403669724770642,0.9457998657438486,,
1076,100,14,4,sqrt,0.95002430499294,0.9415137614678899,0.9457072752945533,,
1077,100,14,4,sqrt,0.9500474526052638,0.9506880733944955,0.9454873729774774,,
1078,100,14,4,sqrt,0.9499317145436448,0.948394495412844,0.9458230133561724,,
1079,100,14,4,sqrt,0.9501168954422351,0.9392201834862385,0.9455915372329344,,
1080,100,14,4,sqrt,0.9498391240943497,0.9461009174311926,0.9456725538760676,,
1081,100,14,4,sqrt,0.9501400430545589,0.9472477064220184,0.945741996713039,,
1082,100,14,4,sqrt,0.9499201407374829,0.9472477064220184,0.9458114395500105,,
1083,100,14,4,sqrt,0.9500706002175876,0.9438073394495413,0.9455683896206106,,
1084,100,14,4,sqrt,0.9500474526052638,0.9552752293577982,0.945741996713039,,
1085,100,14,4,sqrt,0.9500706002175876,0.944954128440367,0.9455915372329344,,
1086,100,14,4,sqrt,0.9502905025346635,0.9461009174311926,0.9459156038054675,,
1087,100,14,4,sqrt,0.9499895835744543,0.9495412844036697,0.945846160968496,,
1088,100,14,4,sqrt,0.9499085669313211,0.9323394495412844,0.9457998657438486,,
1089,100,14,4,sqrt,0.9503946667901206,0.9346330275229358,0.945741996713039,,
1090,100,14,4,sqrt,0.9501863382792065,0.9438073394495413,0.9459271776116294,,
1091,100,14,4,sqrt,0.9501516168607208,0.9403669724770642,0.9457072752945533,,
1092,100,14,4,sqrt,0.9501863382792065,0.9369266055045872,0.9457651443253628,,
1093,100,14,4,sqrt,0.9498738455128354,0.9518348623853211,0.9459966204486008,,
1094,100,14,4,sqrt,0.95002430499294,0.9529816513761468,0.9458114395500105,,
1095,100,14,4,sqrt,0.9501053216360732,0.9529816513761468,0.9458693085808199,,
1096,100,14,4,sqrt,0.9500590264114257,0.948394495412844,0.9456146848452582,,
1097,100,14,4,sqrt,0.9500358787991019,0.9415137614678899,0.9457072752945533,,
1098,100,14,4,sqrt,0.9501631906668827,0.9357798165137615,0.9458345871623342,,
1099,100,14,4,sqrt,0.9496655170019213,0.9564220183486238,0.9454063563343441,,
1100,100,16,4,sqrt,0.9495607689725813,0.9461626575028637,0.9457876644946239,,
1101,100,16,4,sqrt,0.9496070647330471,0.9450171821305842,0.9458918299556718,,
1102,100,16,4,sqrt,0.9493755859307184,0.9461626575028637,0.9455793335725281,,
1103,100,16,4,sqrt,0.9496533604935128,0.9495990836197021,0.9455098899318295,,
1104,100,16,4,sqrt,0.9496186386731635,0.9335624284077892,0.945949699656254,,
1105,100,16,4,sqrt,0.9496533604935128,0.9507445589919816,0.9455214638719459,,
1106,100,16,4,sqrt,0.9494681774516499,0.9484536082474226,0.9457760905545075,,
1107,100,16,4,sqrt,0.9496880823138621,0.9541809851088202,0.9455330378120623,,
1108,100,16,4,sqrt,0.9498269695952594,0.9473081328751431,0.9458802560155554,,
1109,100,16,4,sqrt,0.9497806738347936,0.9518900343642611,0.9456140553928774,,
1110,100,16,4,sqrt,0.9495607689725813,0.9450171821305842,0.9457760905545075,,
1111,100,16,4,sqrt,0.9499427089964236,0.9369988545246277,0.9456256293329939,,
1112,100,16,4,sqrt,0.9497806738347936,0.9392898052691867,0.9459728475364868,,
1113,100,16,4,sqrt,0.9496765083737456,0.9495990836197021,0.9455677596324117,,
1114,100,16,4,sqrt,0.9496765083737456,0.9427262313860252,0.9456140553928774,,
1115,100,16,4,sqrt,0.9495607689725813,0.9587628865979382,0.9454983159917131,,
1116,100,16,4,sqrt,0.9494913253318827,0.9610538373424972,0.945417298410898,,
1117,100,16,4,sqrt,0.9496996562539786,0.9381443298969072,0.9457297947940417,,
1118,100,16,4,sqrt,0.9497459520144442,0.9427262313860252,0.9457992384347403,,
1119,100,16,4,sqrt,0.9498501174754922,0.9427262313860252,0.9457529426742746,,
1120,100,16,4,sqrt,0.949526047152232,0.9473081328751431,0.9456140553928774,,
1121,100,16,4,sqrt,0.9498385435353758,0.9599083619702177,0.9454983159917131,,
1122,100,16,4,sqrt,0.9496880823138621,0.9381443298969072,0.9458339602550896,,
1123,100,16,4,sqrt,0.9498038217150264,0.9347079037800687,0.9459381257161376,,
1124,100,16,4,sqrt,0.9496533604935128,0.9450171821305842,0.9457760905545075,,
1125,100,16,4,sqrt,0.94963021261328,0.9530355097365406,0.9456950729736925,,
1126,100,16,4,sqrt,0.9496765083737456,0.9553264604810997,0.9455330378120623,,
1127,100,16,4,sqrt,0.9495954907929306,0.9518900343642611,0.9454635941713637,,
1128,100,16,4,sqrt,0.9498385435353758,0.9369988545246277,0.9457529426742746,,
1129,100,16,4,sqrt,0.9497459520144442,0.9324169530355098,0.9457760905545075,,
1130,100,16,4,sqrt,0.9495723429126978,0.9381443298969072,0.9458571081353225,,
1131,100,16,4,sqrt,0.9499658568766565,0.9427262313860252,0.9458108123748568,,
1132,100,16,4,sqrt,0.9497806738347936,0.9427262313860252,0.9457529426742746,,
1133,100,16,4,sqrt,0.9495376210923485,0.9587628865979382,0.9456950729736925,,
1134,100,16,4,sqrt,0.949711230194095,0.9518900343642611,0.9457182208539253,,
1135,100,16,4,sqrt,0.9494797513917663,0.9450171821305842,0.9456487772132267,,
1136,100,16,4,sqrt,0.949445029571417,0.9495990836197021,0.9457413687341581,,
1137,100,16,4,sqrt,0.9494913253318827,0.9381443298969072,0.9456140553928774,,
1138,100,16,4,sqrt,0.9495607689725813,0.9461626575028637,0.9457876644946239,,
1139,100,16,4,sqrt,0.9496649344336292,0.9473081328751431,0.9456140553928774,,
1140,100,16,4,sqrt,0.9496533604935128,0.9518900343642611,0.9456603511533431,,
1141,100,16,4,sqrt,0.9497690998946772,0.9495990836197021,0.9457992384347403,,
1142,100,16,4,sqrt,0.9496996562539786,0.9404352806414662,0.945683499033576,,
1143,100,16,4,sqrt,0.9497459520144442,0.9392898052691867,0.945868682075439,,
1144,100,16,4,sqrt,0.949445029571417,0.9495990836197021,0.945683499033576,,
1145,100,16,4,sqrt,0.9498385435353758,0.9404352806414662,0.9460191432969526,,
1146,100,16,4,sqrt,0.94963021261328,0.9495990836197021,0.9456603511533431,,
1147,100,16,4,sqrt,0.9497806738347936,0.9381443298969072,0.946030717237069,,
1148,100,16,4,sqrt,0.9496533604935128,0.9438717067583047,0.9455446117521787,,
1149,100,16,4,sqrt,0.9499658568766565,0.9369988545246277,0.9457529426742746,,
1150,100,16,4,sqrt,0.9500121526371222,0.9461626575028637,0.9458339602550896,,
1151,100,16,4,sqrt,0.9495376210923485,0.9438717067583047,0.9455214638719459,,
1152,100,16,4,sqrt,0.94963021261328,0.9507445589919816,0.9456950729736925,,
1153,100,16,4,sqrt,0.9495491950324649,0.9381443298969072,0.9458108123748568,,
1154,100,16,4,sqrt,0.9495839168528142,0.9518900343642611,0.9457066469138089,,
1155,100,16,4,sqrt,0.9497343780743278,0.9381443298969072,0.9460422911771854,,
1156,100,16,4,sqrt,0.9497228041342114,0.9553264604810997,0.9458455341952061,,
1157,100,16,4,sqrt,0.9495607689725813,0.9495990836197021,0.9457760905545075,,
1158,100,16,4,sqrt,0.9497343780743278,0.9473081328751431,0.9459612735963704,,
1159,100,16,4,sqrt,0.950058448397588,0.9358533791523482,0.9459149778359047,,
1160,100,16,4,sqrt,0.949526047152232,0.9450171821305842,0.9457297947940417,,
1161,100,16,4,sqrt,0.9496417865533964,0.9541809851088202,0.9455793335725281,,
1162,100,16,4,sqrt,0.9497575259545608,0.9461626575028637,0.9457992384347403,,
1163,100,16,4,sqrt,0.9492598465295541,0.9461626575028637,0.945417298410898,,
1164,100,16,4,sqrt,0.94963021261328,0.9530355097365406,0.9456719250934595,,
1165,100,16,4,sqrt,0.9496649344336292,0.9438717067583047,0.945764516614391,,
1166,100,16,4,sqrt,0.9496880823138621,0.9576174112256587,0.9456140553928774,,
1167,100,16,4,sqrt,0.9498038217150264,0.9392898052691867,0.9457876644946239,,
1168,100,16,4,sqrt,0.949896413235958,0.9381443298969072,0.9459034038957882,,
1169,100,16,4,sqrt,0.9496417865533964,0.9484536082474226,0.9455793335725281,,
1170,100,16,4,sqrt,0.9495607689725813,0.9438717067583047,0.9456487772132267,,
1171,100,16,4,sqrt,0.9494681774516499,0.9473081328751431,0.9457992384347403,,
1172,100,16,4,sqrt,0.9494334556313005,0.9507445589919816,0.9457066469138089,,
1173,100,16,4,sqrt,0.9497228041342114,0.9484536082474226,0.9457182208539253,,
1174,100,16,4,sqrt,0.9496539431957594,0.9472477064220184,0.9457072752945533,,
1175,100,16,4,sqrt,0.9495613527464642,0.9403669724770642,0.945857734774658,,
1176,100,16,4,sqrt,0.949804402675864,0.9426605504587156,0.9457188491007152,,
1177,100,16,4,sqrt,0.9496539431957594,0.9506880733944955,0.945741996713039,,
1178,100,16,4,sqrt,0.9496655170019213,0.948394495412844,0.9456609800699058,,
1179,100,16,4,sqrt,0.9497349598388927,0.9403669724770642,0.945522094395963,,
1180,100,16,4,sqrt,0.9495845003587879,0.9461009174311926,0.9457304229068771,,
1181,100,16,4,sqrt,0.9496655170019213,0.9495412844036697,0.945846160968496,,
1182,100,16,4,sqrt,0.9498275502881878,0.9461009174311926,0.9456841276822295,,
1183,100,16,4,sqrt,0.9493067290109025,0.9426605504587156,0.9456146848452582,,
1184,100,16,4,sqrt,0.9495150575218166,0.9552752293577982,0.9455568158144487,,
1185,100,16,4,sqrt,0.9496886646142451,0.9438073394495413,0.9455683896206106,,
1186,100,16,4,sqrt,0.9497349598388927,0.9472477064220184,0.9457072752945533,,
1187,100,16,4,sqrt,0.9494803361033309,0.9472477064220184,0.9456262586514201,,
1188,100,16,4,sqrt,0.9497696812573783,0.930045871559633,0.945741996713039,,
1189,100,16,4,sqrt,0.9498622717066735,0.9357798165137615,0.9458230133561724,,
1190,100,16,4,sqrt,0.949804402675864,0.9438073394495413,0.9457651443253628,,
1191,100,16,4,sqrt,0.949804402675864,0.9403669724770642,0.9458230133561724,,
1192,100,16,4,sqrt,0.9496076479711117,0.9369266055045872,0.9459040299993056,,
1193,100,16,4,sqrt,0.9494340408786833,0.9495412844036697,0.9455336682021249,,
1194,100,16,4,sqrt,0.9494571884910071,0.9529816513761468,0.945637832457582,,
1195,100,16,4,sqrt,0.9496770908080832,0.9518348623853211,0.9457882919376867,,
1196,100,16,4,sqrt,0.9496539431957594,0.948394495412844,0.9458693085808199,,
1197,100,16,4,sqrt,0.9494919099094928,0.9415137614678899,0.9457304229068771,,
1198,100,16,4,sqrt,0.9496307955834355,0.9346330275229358,0.9458693085808199,,
1199,100,16,4,sqrt,0.9495960741649498,0.9564220183486238,0.9454526515589917,,
1200,100,18,4,sqrt,0.9490978113679239,0.9507445589919816,0.945417298410898,,
1201,100,18,4,sqrt,0.9493871598708348,0.9473081328751431,0.9456256293329939,,
1202,100,18,4,sqrt,0.9493408641103691,0.9450171821305842,0.9455330378120623,,
1203,100,18,4,sqrt,0.9493292901702527,0.9484536082474226,0.9456140553928774,,
1204,100,18,4,sqrt,0.9494218816911841,0.9312714776632303,0.9457066469138089,,
1205,100,18,4,sqrt,0.9491788289487391,0.9495990836197021,0.945683499033576,,
1206,100,18,4,sqrt,0.9493640119906019,0.9484536082474226,0.9456719250934595,,
1207,100,18,4,sqrt,0.9493061422900197,0.9541809851088202,0.9456719250934595,,
1208,100,18,4,sqrt,0.9494566035115334,0.9473081328751431,0.9456603511533431,,
1209,100,18,4,sqrt,0.9494334556313005,0.9495990836197021,0.9456140553928774,,
1210,100,18,4,sqrt,0.9492251247092047,0.9461626575028637,0.945683499033576,,
1211,100,18,4,sqrt,0.9493061422900197,0.9369988545246277,0.9457297947940417,,
1212,100,18,4,sqrt,0.9491093853080405,0.9404352806414662,0.9455793335725281,,
1213,100,18,4,sqrt,0.9492366986493211,0.9507445589919816,0.9455446117521787,,
1214,100,18,4,sqrt,0.9493987338109513,0.9427262313860252,0.9459265517760211,,
1215,100,18,4,sqrt,0.9491093853080405,0.9553264604810997,0.9454983159917131,,
1216,100,18,4,sqrt,0.9490052198469925,0.9610538373424972,0.9454635941713637,,
1217,100,18,4,sqrt,0.9493640119906019,0.9381443298969072,0.9456719250934595,,
1218,100,18,4,sqrt,0.9493755859307184,0.9404352806414662,0.9453478547701994,,
1219,100,18,4,sqrt,0.9492366986493211,0.9427262313860252,0.9456256293329939,,
1220,100,18,4,sqrt,0.9492945683499033,0.9461626575028637,0.9456024814527609,,
1221,100,18,4,sqrt,0.9490862374278075,0.9587628865979382,0.9455677596324117,,
1222,100,18,4,sqrt,0.9496186386731635,0.9369988545246277,0.9457760905545075,,
1223,100,18,4,sqrt,0.9495491950324649,0.9358533791523482,0.9456603511533431,,
1224,100,18,4,sqrt,0.9495839168528142,0.9461626575028637,0.9455677596324117,,
1225,100,18,4,sqrt,0.9493292901702527,0.9541809851088202,0.9457182208539253,,
1226,100,18,4,sqrt,0.9491556810685061,0.9553264604810997,0.9455793335725281,,
1227,100,18,4,sqrt,0.9494681774516499,0.9518900343642611,0.9456603511533431,,
1228,100,18,4,sqrt,0.9496996562539786,0.9369988545246277,0.9456487772132267,,
1229,100,18,4,sqrt,0.949526047152232,0.9335624284077892,0.9458455341952061,,
1230,100,18,4,sqrt,0.9493408641103691,0.9381443298969072,0.945764516614391,,
1231,100,18,4,sqrt,0.9495028992719992,0.9427262313860252,0.9455677596324117,,
1232,100,18,4,sqrt,0.9494797513917663,0.9427262313860252,0.9456487772132267,,
1233,100,18,4,sqrt,0.9488663325655953,0.9587628865979382,0.9455677596324117,,
1234,100,18,4,sqrt,0.9493292901702527,0.9495990836197021,0.945949699656254,,
1235,100,18,4,sqrt,0.9495028992719992,0.9450171821305842,0.9459265517760211,,
1236,100,18,4,sqrt,0.9489357762062939,0.9495990836197021,0.9457413687341581,,
1237,100,18,4,sqrt,0.9495144732121156,0.9381443298969072,0.9459265517760211,,
1238,100,18,4,sqrt,0.9491672550086225,0.9484536082474226,0.945949699656254,,
1239,100,18,4,sqrt,0.9491672550086225,0.9461626575028637,0.9456950729736925,,
1240,100,18,4,sqrt,0.9494103077510677,0.9530355097365406,0.945417298410898,,
1241,100,18,4,sqrt,0.9493408641103691,0.9495990836197021,0.9457066469138089,,
1242,100,18,4,sqrt,0.9494218816911841,0.9438717067583047,0.9455330378120623,,
1243,100,18,4,sqrt,0.9492251247092047,0.9404352806414662,0.9458918299556718,,
1244,100,18,4,sqrt,0.9492251247092047,0.9495990836197021,0.945683499033576,,
1245,100,18,4,sqrt,0.9495376210923485,0.9404352806414662,0.9458223863149732,,
1246,100,18,4,sqrt,0.949445029571417,0.9473081328751431,0.9456256293329939,,
1247,100,18,4,sqrt,0.9495144732121156,0.9392898052691867,0.9457297947940417,,
1248,100,18,4,sqrt,0.9491325331882733,0.9415807560137457,0.945868682075439,,
1249,100,18,4,sqrt,0.9491556810685061,0.9392898052691867,0.9459381257161376,,
1250,100,18,4,sqrt,0.9492135507690883,0.9484536082474226,0.945949699656254,,
1251,100,18,4,sqrt,0.9492019768289719,0.9438717067583047,0.9456950729736925,,
1252,100,18,4,sqrt,0.9491093853080405,0.9507445589919816,0.9456024814527609,,
1253,100,18,4,sqrt,0.9494103077510677,0.9392898052691867,0.9455214638719459,,
1254,100,18,4,sqrt,0.9492598465295541,0.9507445589919816,0.9455909075126445,,
1255,100,18,4,sqrt,0.9493524380504855,0.9392898052691867,0.9458571081353225,,
1256,100,18,4,sqrt,0.9493177162301363,0.9564719358533792,0.9454867420515967,,
1257,100,18,4,sqrt,0.9491556810685061,0.9473081328751431,0.9455909075126445,,
1258,100,18,4,sqrt,0.9492945683499033,0.9495990836197021,0.9457297947940417,,
1259,100,18,4,sqrt,0.9494913253318827,0.9358533791523482,0.9459034038957882,,
1260,100,18,4,sqrt,0.949445029571417,0.9438717067583047,0.9456950729736925,,
1261,100,18,4,sqrt,0.9490862374278075,0.9553264604810997,0.9456372032731103,,
1262,100,18,4,sqrt,0.9494334556313005,0.9450171821305842,0.9457182208539253,,
1263,100,18,4,sqrt,0.9492945683499033,0.9450171821305842,0.9457413687341581,,
1264,100,18,4,sqrt,0.9491788289487391,0.9518900343642611,0.9454751681114802,,
1265,100,18,4,sqrt,0.949526047152232,0.9438717067583047,0.945764516614391,,
1266,100,18,4,sqrt,0.9491672550086225,0.9564719358533792,0.9456024814527609,,
1267,100,18,4,sqrt,0.9494681774516499,0.9381443298969072,0.9455214638719459,,
1268,100,18,4,sqrt,0.9492135507690883,0.9369988545246277,0.9457992384347403,,
1269,100,18,4,sqrt,0.9489589240865268,0.9507445589919816,0.9454288723510145,,
1270,100,18,4,sqrt,0.9492251247092047,0.9450171821305842,0.9458455341952061,,
1271,100,18,4,sqrt,0.9493061422900197,0.9484536082474226,0.9457876644946239,,
1272,100,18,4,sqrt,0.9493524380504855,0.9530355097365406,0.9455214638719459,,
1273,100,18,4,sqrt,0.9491672550086225,0.9484536082474226,0.9458802560155554,,
1274,100,18,4,sqrt,0.9493298766232263,0.9461009174311926,0.9455683896206106,,
1275,100,18,4,sqrt,0.9494571884910071,0.9403669724770642,0.9457188491007152,,
1276,100,18,4,sqrt,0.949364598041712,0.9426605504587156,0.9458924561931437,,
1277,100,18,4,sqrt,0.9491215481123122,0.9495412844036697,0.9456146848452582,,
1278,100,18,4,sqrt,0.9492025647554455,0.948394495412844,0.9458924561931437,,
1279,100,18,4,sqrt,0.9494571884910071,0.9392201834862385,0.9458808823869818,,
1280,100,18,4,sqrt,0.9493414504293882,0.9472477064220184,0.9457767181315248,,
1281,100,18,4,sqrt,0.9494919099094928,0.9495412844036697,0.9455799634267725,,
1282,100,18,4,sqrt,0.949248859980093,0.9461009174311926,0.9455799634267725,,
1283,100,18,4,sqrt,0.9491794171431217,0.9438073394495413,0.9454989467836392,,
1284,100,18,4,sqrt,0.949248859980093,0.9552752293577982,0.945753570519201,,
1285,100,18,4,sqrt,0.9493877456540358,0.9438073394495413,0.945846160968496,,
1286,100,18,4,sqrt,0.9493993194601977,0.944954128440367,0.945637832457582,,
1287,100,18,4,sqrt,0.9491215481123122,0.948394495412844,0.9455452420082868,,
1288,100,18,4,sqrt,0.9495729265526262,0.9311926605504587,0.9457998657438486,,
1289,100,18,4,sqrt,0.9493067290109025,0.9357798165137615,0.9456031110390963,,
1290,100,18,4,sqrt,0.9492951552047406,0.9426605504587156,0.945857734774658,,
1291,100,18,4,sqrt,0.9492835813985787,0.9392201834862385,0.9458924561931437,,
1292,100,18,4,sqrt,0.9495382051341404,0.9380733944954128,0.9458114395500105,,
1293,100,18,4,sqrt,0.9490173838568552,0.9495412844036697,0.9455568158144487,,
1294,100,18,4,sqrt,0.9492257123677693,0.9529816513761468,0.9453947825281822,,
1295,100,18,4,sqrt,0.9493298766232263,0.9529816513761468,0.9457651443253628,,
1296,100,18,4,sqrt,0.9491794171431217,0.948394495412844,0.9457072752945533,,
1297,100,18,4,sqrt,0.9491909909492836,0.9415137614678899,0.9457767181315248,,
1298,100,18,4,sqrt,0.9492141385616074,0.9357798165137615,0.9456494062637439,,
1299,100,18,4,sqrt,0.9494571884910071,0.9564220183486238,0.9456957014883914,,
1300,100,20,4,sqrt,0.9488779065057117,0.9461626575028637,0.9455793335725281,,
1301,100,20,4,sqrt,0.9490052198469925,0.9461626575028637,0.9455909075126445,,
1302,100,20,4,sqrt,0.948912628326061,0.9450171821305842,0.9456256293329939,,
1303,100,20,4,sqrt,0.9488547586254789,0.9495990836197021,0.9456950729736925,,
1304,100,20,4,sqrt,0.9491441071283897,0.9301260022909508,0.9456603511533431,,
1305,100,20,4,sqrt,0.9488894804458282,0.9484536082474226,0.9456024814527609,,
1306,100,20,4,sqrt,0.9490746634876911,0.9473081328751431,0.9456950729736925,,
1307,100,20,4,sqrt,0.9488431846853624,0.9541809851088202,0.9454635941713637,,
1308,100,20,4,sqrt,0.9491904028888555,0.9473081328751431,0.9457876644946239,,
1309,100,20,4,sqrt,0.9488084628650132,0.9518900343642611,0.9456372032731103,,
1310,100,20,4,sqrt,0.9489589240865268,0.9461626575028637,0.9457529426742746,,
1311,100,20,4,sqrt,0.9489010543859446,0.9369988545246277,0.9458339602550896,,
1312,100,20,4,sqrt,0.9487390192243146,0.9392898052691867,0.9456140553928774,,
1313,100,20,4,sqrt,0.9489936459068761,0.9484536082474226,0.945417298410898,,
1314,100,20,4,sqrt,0.9490746634876911,0.9415807560137457,0.9456140553928774,,
1315,100,20,4,sqrt,0.9488547586254789,0.9576174112256587,0.9456256293329939,,
1316,100,20,4,sqrt,0.9488431846853624,0.9599083619702177,0.9453131329498501,,
1317,100,20,4,sqrt,0.9490862374278075,0.9381443298969072,0.9455909075126445,,
1318,100,20,4,sqrt,0.9488663325655953,0.9415807560137457,0.9456256293329939,,
1319,100,20,4,sqrt,0.9490167937871089,0.9415807560137457,0.9455793335725281,,
1320,100,20,4,sqrt,0.9489589240865268,0.9461626575028637,0.9457992384347403,,
1321,100,20,4,sqrt,0.9489820719667597,0.9599083619702177,0.9455677596324117,,
1322,100,20,4,sqrt,0.9491209592481569,0.9381443298969072,0.945683499033576,,
1323,100,20,4,sqrt,0.9490283677272254,0.9347079037800687,0.9458918299556718,,
1324,100,20,4,sqrt,0.9489704980266432,0.9461626575028637,0.9457876644946239,,
1325,100,20,4,sqrt,0.9491441071283897,0.9530355097365406,0.9456372032731103,,
1326,100,20,4,sqrt,0.9491325331882733,0.9553264604810997,0.9458455341952061,,
1327,100,20,4,sqrt,0.9491325331882733,0.9518900343642611,0.9456372032731103,,
1328,100,20,4,sqrt,0.948831610745246,0.9381443298969072,0.9457182208539253,,
1329,100,20,4,sqrt,0.9489589240865268,0.9324169530355098,0.9456372032731103,,
1330,100,20,4,sqrt,0.9490283677272254,0.9392898052691867,0.9456950729736925,,
1331,100,20,4,sqrt,0.9488779065057117,0.9415807560137457,0.9458455341952061,,
1332,100,20,4,sqrt,0.9489242022661775,0.9438717067583047,0.9457413687341581,,
1333,100,20,4,sqrt,0.9489704980266432,0.9587628865979382,0.9457876644946239,,
1334,100,20,4,sqrt,0.9487737410446638,0.9507445589919816,0.9455214638719459,,
1335,100,20,4,sqrt,0.9489820719667597,0.9450171821305842,0.9454635941713637,,
1336,100,20,4,sqrt,0.9488431846853624,0.9484536082474226,0.945683499033576,,
1337,100,20,4,sqrt,0.9493292901702527,0.9381443298969072,0.9456372032731103,,
1338,100,20,4,sqrt,0.9488547586254789,0.9450171821305842,0.9457066469138089,,
1339,100,20,4,sqrt,0.948646427703383,0.9461626575028637,0.9457066469138089,,
1340,100,20,4,sqrt,0.9489820719667597,0.9518900343642611,0.945417298410898,,
1341,100,20,4,sqrt,0.9489357762062939,0.9507445589919816,0.945683499033576,,
1342,100,20,4,sqrt,0.948831610745246,0.9404352806414662,0.9457529426742746,,
1343,100,20,4,sqrt,0.9489820719667597,0.9404352806414662,0.945949699656254,,
1344,100,20,4,sqrt,0.9490399416673418,0.9507445589919816,0.9455446117521787,,
1345,100,20,4,sqrt,0.9490515156074583,0.9404352806414662,0.9455561856922953,,
1346,100,20,4,sqrt,0.9490746634876911,0.9495990836197021,0.9457297947940417,,
1347,100,20,4,sqrt,0.9490399416673418,0.9381443298969072,0.9456024814527609,,
1348,100,20,4,sqrt,0.9490167937871089,0.9404352806414662,0.9457182208539253,,
1349,100,20,4,sqrt,0.9491556810685061,0.9392898052691867,0.9457760905545075,,
1350,100,20,4,sqrt,0.9492251247092047,0.9461626575028637,0.9458339602550896,,
1351,100,20,4,sqrt,0.9492019768289719,0.9450171821305842,0.9455561856922953,,
1352,100,20,4,sqrt,0.9489704980266432,0.9507445589919816,0.9458571081353225,,
1353,100,20,4,sqrt,0.9490515156074583,0.9404352806414662,0.9458455341952061,,
1354,100,20,4,sqrt,0.9490399416673418,0.9530355097365406,0.9457760905545075,,
1355,100,20,4,sqrt,0.9489936459068761,0.9392898052691867,0.9456256293329939,,
1356,100,20,4,sqrt,0.9487158713440816,0.9553264604810997,0.9455909075126445,,
1357,100,20,4,sqrt,0.9490399416673418,0.9484536082474226,0.9456950729736925,,
1358,100,20,4,sqrt,0.9492598465295541,0.9473081328751431,0.9457413687341581,,
1359,100,20,4,sqrt,0.9491093853080405,0.9358533791523482,0.9458339602550896,,
1360,100,20,4,sqrt,0.9490052198469925,0.9450171821305842,0.9457760905545075,,
1361,100,20,4,sqrt,0.9490167937871089,0.9541809851088202,0.945417298410898,,
1362,100,20,4,sqrt,0.9490862374278075,0.9461626575028637,0.9456024814527609,,
1363,100,20,4,sqrt,0.9488894804458282,0.9438717067583047,0.9455909075126445,,
1364,100,20,4,sqrt,0.9489589240865268,0.9541809851088202,0.9455214638719459,,
1365,100,20,4,sqrt,0.9489936459068761,0.9438717067583047,0.9457760905545075,,
1366,100,20,4,sqrt,0.9488663325655953,0.9576174112256587,0.9454288723510145,,
1367,100,20,4,sqrt,0.9492829944097869,0.9358533791523482,0.945868682075439,,
