,estimators,min_samples_split,min_samples_leaf,features,accuracy_in_sample,accuracy_out_of_sample,oob_score,public_score,private_score
2149,32,10,4,sqrt,0.95128528604993,0.9587628865979382,0.9451163759678708,,
2150,32,10,4,sqrt,0.951713521834238,0.9518900343642612,0.9454751681114802,,
2151,32,10,4,sqrt,0.9517829654749368,0.9301260022909508,0.9454404462911308,,
2152,32,10,4,sqrt,0.9518408351755188,0.9541809851088202,0.9449196189858914,,
2153,32,10,4,sqrt,0.9518524091156352,0.9473081328751431,0.9454751681114802,,
2154,32,10,4,sqrt,0.9516672260737724,0.9530355097365406,0.9453825765905488,,
2155,32,10,4,sqrt,0.9513084339301628,0.9450171821305842,0.9450469323271722,,
2156,32,10,4,sqrt,0.951817687295286,0.9438717067583048,0.945417298410898,,
2157,32,10,4,sqrt,0.9515283387923752,0.9541809851088202,0.9448386014050764,,
2158,32,10,4,sqrt,0.951389451510978,0.9484536082474226,0.9453941505306652,,
2159,32,10,4,sqrt,0.9518524091156352,0.9484536082474226,0.9454635941713636,,
2160,32,10,4,sqrt,0.9512621381696972,0.9541809851088202,0.944965914746357,,
2161,32,10,4,sqrt,0.951817687295286,0.9484536082474226,0.9451973935486858,,
2162,32,10,4,sqrt,0.9513547296906286,0.9473081328751431,0.9451626717283363,,
2163,32,10,4,sqrt,0.9514820430319092,0.9427262313860252,0.945255263249268,,
2164,32,10,4,sqrt,0.9516903739540052,0.9427262313860252,0.945359428710316,,
2165,32,10,4,sqrt,0.9514820430319092,0.9347079037800688,0.9453825765905488,,
2166,32,10,4,sqrt,0.9513315818103956,0.9473081328751431,0.9452436893091516,,
2167,32,10,4,sqrt,0.951551486672608,0.9404352806414662,0.9456372032731104,,
2168,32,10,4,sqrt,0.9518524091156352,0.9347079037800688,0.94531313294985,,
2169,32,10,4,sqrt,0.9511579727086492,0.9415807560137456,0.9456719250934597,,
2170,32,10,4,sqrt,0.95160935637319,0.9392898052691868,0.945683499033576,,
2171,32,10,4,sqrt,0.9514936169720258,0.9518900343642612,0.9454057244707816,,
2172,32,10,4,sqrt,0.9512621381696972,0.9415807560137456,0.9450122105068228,,
2173,32,10,4,sqrt,0.9517713915348202,0.9484536082474226,0.94515109778822,,
2174,32,10,4,sqrt,0.9514131617323672,0.93348623853211,0.9454642253651536,,
2175,32,10,4,sqrt,0.9513668665077196,0.9529816513761468,0.9450475683433254,,
2176,32,10,4,sqrt,0.9514826045693386,0.9541284403669724,0.9449318302817064,,
2177,32,10,4,sqrt,0.9514131617323672,0.9587155963302753,0.9452327492419156,,
2178,32,10,4,sqrt,0.951320571283072,0.9541284403669724,0.94519802782343,,
2179,32,10,4,sqrt,0.9511353903844818,0.9426605504587156,0.9453021920788872,,
2180,32,10,4,sqrt,0.9516099164371196,0.94151376146789,0.9453021920788872,,
2181,32,10,4,sqrt,0.9511701118029676,0.9380733944954128,0.9453716349158584,,
2182,32,10,4,sqrt,0.951887687785005,0.9380733944954128,0.9453716349158584,,
2183,32,10,4,sqrt,0.951667785467929,0.9323394495412844,0.945429503946668,,
2184,32,10,4,sqrt,0.9513900141200436,0.9426605504587156,0.945429503946668,,
2185,32,10,4,sqrt,0.9513784403138816,0.9426605504587156,0.945406356334344,,
2186,32,10,4,sqrt,0.9517950973357098,0.9392201834862384,0.9452443230480776,,
2187,32,10,4,sqrt,0.9516909330802528,0.94151376146789,0.9450475683433254,,
2188,32,10,4,sqrt,0.951575195018634,0.944954128440367,0.944989699312516,,
2189,32,10,4,sqrt,0.9516909330802528,0.9461009174311926,0.9453253396912108,,
2190,32,10,4,sqrt,0.9516562116617672,0.948394495412844,0.945186454017268,,
2191,32,10,4,sqrt,0.951575195018634,0.9380733944954128,0.9454410777528298,,
2192,32,10,4,sqrt,0.9512974236707484,0.948394495412844,0.945417930140506,,
2193,32,10,4,sqrt,0.9515867688247958,0.9380733944954128,0.944989699312516,,
2194,32,10,4,sqrt,0.951343718895396,0.9529816513761468,0.9449665517001922,,
2195,32,10,4,sqrt,0.9513900141200436,0.9495412844036696,0.9454873729774774,,
2196,32,10,4,sqrt,0.9516793592740908,0.944954128440367,0.9450359945371636,,
2197,32,10,4,sqrt,0.9517256544987384,0.9506880733944956,0.9453600611096964,,
2198,32,10,4,sqrt,0.9513900141200436,0.9438073394495412,0.9452443230480776,,
2199,32,10,4,sqrt,0.9516562116617672,0.9495412844036696,0.9455336682021248,,
2200,35,10,4,sqrt,0.9515977824330736,0.9358533791523482,0.94498906262659,,
2201,35,10,4,sqrt,0.9515977824330736,0.949599083619702,0.94498906262659,,
2202,35,10,4,sqrt,0.9512968599900464,0.9381443298969072,0.9452784111295008,,
2203,35,10,4,sqrt,0.9512968599900464,0.9392898052691868,0.9456603511533432,,
2204,35,10,4,sqrt,0.9515862084929572,0.9541809851088202,0.9453478547701994,,
2205,35,10,4,sqrt,0.9512158424092314,0.9369988545246276,0.9452784111295008,,
2206,35,10,4,sqrt,0.9516209303133064,0.9541809851088202,0.9452089674888022,,
2207,35,10,4,sqrt,0.95144732121156,0.9461626575028635,0.9452899850696171,,
2208,35,10,4,sqrt,0.9517250957743544,0.9392898052691868,0.9458571081353224,,
2209,35,10,4,sqrt,0.9514936169720258,0.9450171821305842,0.9448386014050764,,
2210,35,10,4,sqrt,0.9515630606127244,0.9461626575028635,0.9454635941713636,,
2211,35,10,4,sqrt,0.951389451510978,0.9450171821305842,0.9453825765905488,,
2212,35,10,4,sqrt,0.9514588951516764,0.9518900343642612,0.9452668371893844,,
2213,35,10,4,sqrt,0.9514125993912108,0.9438717067583048,0.9452089674888022,,
2214,35,10,4,sqrt,0.9517366697144708,0.9392898052691868,0.9453825765905488,,
2215,35,10,4,sqrt,0.9516903739540052,0.9484536082474226,0.945255263249268,,
2216,35,10,4,sqrt,0.9519450006365668,0.9564719358533792,0.9454751681114802,,
2217,35,10,4,sqrt,0.951181120588882,0.949599083619702,0.94531313294985,,
2218,35,10,4,sqrt,0.9518871309359844,0.9450171821305842,0.9456719250934597,,
2219,35,10,4,sqrt,0.9515630606127244,0.9404352806414662,0.9451626717283363,,
2220,35,10,4,sqrt,0.951898704876101,0.9232531500572738,0.945521463871946,,
2221,35,10,4,sqrt,0.9513315818103956,0.9461626575028635,0.94531313294985,,
2222,35,10,4,sqrt,0.95128528604993,0.9553264604810996,0.9452436893091516,,
2223,35,10,4,sqrt,0.951343155750512,0.9541809851088202,0.9449543408062406,,
2224,35,10,4,sqrt,0.951389451510978,0.9450171821305842,0.9452784111295008,,
2225,35,10,4,sqrt,0.951713521834238,0.9347079037800688,0.9454635941713636,,
2226,35,10,4,sqrt,0.951389451510978,0.9358533791523482,0.9454751681114802,,
2227,35,10,4,sqrt,0.9516325042534228,0.9576174112256588,0.9452784111295008,,
2228,35,10,4,sqrt,0.951713521834238,0.9289805269186712,0.9455446117521789,,
2229,35,10,4,sqrt,0.9513084339301628,0.9381443298969072,0.9452436893091516,,
2230,35,10,4,sqrt,0.951389451510978,0.9541809851088202,0.944908045045775,,
2231,35,10,4,sqrt,0.9511116769481834,0.9564719358533792,0.9452321153690352,,
2232,35,10,4,sqrt,0.951204268469115,0.9450171821305842,0.9454983159917132,,
2233,35,10,4,sqrt,0.9515746345528407,0.9530355097365406,0.9452668371893844,,
2234,35,10,4,sqrt,0.9514357472714436,0.9507445589919816,0.9451279499079872,,
2235,35,10,4,sqrt,0.9518408351755188,0.9404352806414662,0.9452784111295008,,
2236,35,10,4,sqrt,0.9512274163493478,0.9484536082474226,0.94482702746496,,
2237,35,10,4,sqrt,0.9514125993912108,0.9450171821305842,0.9451279499079872,,
2238,35,10,4,sqrt,0.9514241733313272,0.9484536082474226,0.9450585062672886,,
2239,35,10,4,sqrt,0.9515746345528407,0.9541809851088202,0.9452784111295008,,
2240,35,10,4,sqrt,0.9516788000138888,0.9450171821305842,0.9450469323271722,,
2241,35,10,4,sqrt,0.9517713915348202,0.9369988545246276,0.9453825765905488,,
2242,35,10,4,sqrt,0.9513200078702791,0.9530355097365406,0.9450237844469392,,
2243,35,10,4,sqrt,0.951551486672608,0.9450171821305842,0.9452899850696171,,
2244,35,10,4,sqrt,0.9517829654749368,0.9484536082474226,0.9453015590097336,,
2245,35,10,4,sqrt,0.9514704690917928,0.9392898052691868,0.9455330378120624,,
2246,35,10,4,sqrt,0.9516209303133064,0.949599083619702,0.9450006365667064,,
2247,35,10,4,sqrt,0.9517598175947036,0.9427262313860252,0.9450237844469392,,
2248,35,10,4,sqrt,0.9513315818103956,0.9576174112256588,0.9450932280876378,,
2249,35,10,4,sqrt,0.9512968599900464,0.9564719358533792,0.944884897165542,,
2250,35,10,4,sqrt,0.9513547296906286,0.9507445589919816,0.945070080207405,,
2251,35,10,4,sqrt,0.9518871309359844,0.9324169530355098,0.9452321153690352,,
2252,35,10,4,sqrt,0.9514357472714436,0.9541809851088202,0.9450353583870555,,
2253,35,10,4,sqrt,0.9517250957743544,0.9473081328751431,0.9452089674888022,,
2254,35,10,4,sqrt,0.9516440781935396,0.9541809851088202,0.9453941505306652,,
2255,35,10,4,sqrt,0.9515746345528407,0.9450171821305842,0.9455909075126444,,
2256,35,10,4,sqrt,0.9514704690917928,0.9404352806414662,0.945579333572528,,
2257,35,10,4,sqrt,0.9515977824330736,0.9541809851088202,0.9457297947940416,,
2258,35,10,4,sqrt,0.9516325042534228,0.949599083619702,0.944908045045775,,
2259,35,10,4,sqrt,0.95160935637319,0.9518900343642612,0.9450932280876378,,
2260,35,10,4,sqrt,0.9512737121098136,0.9518900343642612,0.945336280830083,,
2261,35,10,4,sqrt,0.9517598175947036,0.949599083619702,0.9456372032731104,,
2262,35,10,4,sqrt,0.9515977824330736,0.9473081328751431,0.9453247068899664,,
2263,35,10,4,sqrt,0.951181120588882,0.9415807560137456,0.9455098899318296,,
2264,35,10,4,sqrt,0.9514125993912108,0.9415807560137456,0.9451395238481036,,
2265,35,10,4,sqrt,0.95128528604993,0.9369988545246276,0.9451395238481036,,
2266,35,10,4,sqrt,0.9517250957743544,0.9473081328751431,0.9451858196085694,,
2267,35,10,4,sqrt,0.9516788000138888,0.9358533791523482,0.9450122105068228,,
2268,35,10,4,sqrt,0.9512968599900464,0.9358533791523482,0.9454635941713636,,
2269,35,10,4,sqrt,0.951898704876101,0.9404352806414662,0.9455909075126444,,
2270,35,10,4,sqrt,0.951713521834238,0.9392898052691868,0.9456372032731104,,
2271,35,10,4,sqrt,0.9513547296906286,0.949599083619702,0.9455446117521789,,
2272,35,10,4,sqrt,0.9518061133551696,0.9404352806414662,0.9453825765905488,,
2273,35,10,4,sqrt,0.9513547296906286,0.9461626575028635,0.9455909075126444,,
2274,35,10,4,sqrt,0.9513089974769102,0.9346330275229358,0.9453832087220204,,
2275,35,10,4,sqrt,0.9510312261290248,0.9529816513761468,0.9451170111802968,,
2276,35,10,4,sqrt,0.9512395546399388,0.9564220183486238,0.9450475683433254,,
2277,35,10,4,sqrt,0.9515983426309575,0.9598623853211008,0.9453600611096964,,
2278,35,10,4,sqrt,0.9512511284461008,0.9529816513761468,0.945429503946668,,
2279,35,10,4,sqrt,0.951783523529548,0.9403669724770642,0.9453253396912108,,
2280,35,10,4,sqrt,0.9518645401726812,0.9426605504587156,0.9452906182727252,,
2281,35,10,4,sqrt,0.9513668665077196,0.9392201834862384,0.9453716349158584,,
2282,35,10,4,sqrt,0.9514478831508528,0.9346330275229358,0.9450707159556492,,
2283,35,10,4,sqrt,0.9518066711418716,0.9357798165137616,0.9452790444665632,,
2284,35,10,4,sqrt,0.9518066711418716,0.94151376146789,0.945417930140506,,
2285,35,10,4,sqrt,0.9514594569570148,0.944954128440367,0.9456609800699058,,
2286,35,10,4,sqrt,0.951575195018634,0.9403669724770642,0.9455683896206106,,
2287,35,10,4,sqrt,0.9517603759172242,0.9438073394495412,0.9454989467836392,,
2288,35,10,4,sqrt,0.9513668665077196,0.944954128440367,0.9451054373741348,,
2289,35,10,4,sqrt,0.9513089974769102,0.9461009174311926,0.9452443230480776,,
2290,35,10,4,sqrt,0.9519455568158144,0.9472477064220184,0.944989699312516,,
2291,35,10,4,sqrt,0.9515288997939862,0.9392201834862384,0.945313765885049,,
2292,35,10,4,sqrt,0.9514941783755004,0.9495412844036696,0.9453832087220204,,
2293,35,10,4,sqrt,0.9516330640494431,0.9403669724770642,0.9453253396912108,,
2294,35,10,4,sqrt,0.9515288997939862,0.9529816513761468,0.9452558968542396,,
2295,35,10,4,sqrt,0.9512048332214532,0.9518348623853212,0.945406356334344,,
2296,35,10,4,sqrt,0.9514131617323672,0.9438073394495412,0.945186454017268,,
2297,35,10,4,sqrt,0.9513668665077196,0.9541284403669724,0.9453947825281822,,
2298,35,10,4,sqrt,0.9514826045693386,0.9403669724770642,0.945406356334344,,
2299,35,10,4,sqrt,0.9512858498645864,0.9472477064220184,0.9451517325987824,,
2300,39,10,4,sqrt,0.9517598175947036,0.9392898052691868,0.945683499033576,,
2301,39,10,4,sqrt,0.9515051909121424,0.9518900343642612,0.9453941505306652,,
2302,39,10,4,sqrt,0.9515051909121424,0.9392898052691868,0.9455677596324116,,
2303,39,10,4,sqrt,0.9515862084929572,0.9415807560137456,0.9454288723510144,,
2304,39,10,4,sqrt,0.9514357472714436,0.9541809851088202,0.9452436893091516,,
2305,39,10,4,sqrt,0.9514936169720258,0.9358533791523482,0.9454520202312472,,
2306,39,10,4,sqrt,0.9513084339301628,0.9564719358533792,0.9455330378120624,,
2307,39,10,4,sqrt,0.9516903739540052,0.9450171821305842,0.9455909075126444,,
2308,39,10,4,sqrt,0.9514357472714436,0.9415807560137456,0.9454867420515968,,
2309,39,10,4,sqrt,0.9513315818103956,0.9450171821305842,0.9455446117521789,,
2310,39,10,4,sqrt,0.951204268469115,0.9450171821305842,0.9455677596324116,,
2311,39,10,4,sqrt,0.9515167648522588,0.9473081328751431,0.9452436893091516,,
2312,39,10,4,sqrt,0.9518061133551696,0.9530355097365406,0.9456719250934597,,
2313,39,10,4,sqrt,0.9510885290679506,0.9427262313860252,0.945579333572528,,
2314,39,10,4,sqrt,0.9513200078702791,0.9392898052691868,0.9453710026504324,,
2315,39,10,4,sqrt,0.95128528604993,0.949599083619702,0.94515109778822,,
2316,39,10,4,sqrt,0.95144732121156,0.9530355097365406,0.9453710026504324,,
2317,39,10,4,sqrt,0.9516209303133064,0.9473081328751431,0.94531313294985,,
2318,39,10,4,sqrt,0.951551486672608,0.9473081328751431,0.9451395238481036,,
2319,39,10,4,sqrt,0.951551486672608,0.9404352806414662,0.9454635941713636,,
2320,39,10,4,sqrt,0.951389451510978,0.9232531500572738,0.9458223863149732,,
2321,39,10,4,sqrt,0.951389451510978,0.9484536082474226,0.9454057244707816,,
2322,39,10,4,sqrt,0.951389451510978,0.9553264604810996,0.9451279499079872,,
2323,39,10,4,sqrt,0.9513778775708616,0.9564719358533792,0.9456950729736924,,
2324,39,10,4,sqrt,0.95128528604993,0.9484536082474226,0.9453478547701994,,
2325,39,10,4,sqrt,0.9515977824330736,0.9358533791523482,0.945683499033576,,
2326,39,10,4,sqrt,0.9514241733313272,0.9369988545246276,0.9453478547701994,,
2327,39,10,4,sqrt,0.9515051909121424,0.9564719358533792,0.9457297947940416,,
2328,39,10,4,sqrt,0.9521070357981968,0.9301260022909508,0.945787664494624,,
2329,39,10,4,sqrt,0.9516788000138888,0.9381443298969072,0.9452899850696171,,
2330,39,10,4,sqrt,0.9512621381696972,0.9553264604810996,0.9453825765905488,,
2331,39,10,4,sqrt,0.951343155750512,0.9564719358533792,0.9458918299556718,,
2332,39,10,4,sqrt,0.9515862084929572,0.949599083619702,0.945255263249268,,
2333,39,10,4,sqrt,0.951343155750512,0.9530355097365406,0.9456487772132268,,
2334,39,10,4,sqrt,0.9512968599900464,0.9518900343642612,0.9452784111295008,,
2335,39,10,4,sqrt,0.9516903739540052,0.9392898052691868,0.9454404462911308,,
2336,39,10,4,sqrt,0.9515399127324916,0.949599083619702,0.9453941505306652,,
2337,39,10,4,sqrt,0.9517713915348202,0.9461626575028635,0.9453825765905488,,
2338,39,10,4,sqrt,0.9515862084929572,0.9507445589919816,0.9454057244707816,,
2339,39,10,4,sqrt,0.9514125993912108,0.9541809851088202,0.9452668371893844,,
2340,39,10,4,sqrt,0.9513084339301628,0.9473081328751431,0.9453710026504324,,
2341,39,10,4,sqrt,0.951655652133656,0.9369988545246276,0.945521463871946,,
2342,39,10,4,sqrt,0.95128528604993,0.9553264604810996,0.9454520202312472,,
2343,39,10,4,sqrt,0.9515746345528407,0.9404352806414662,0.9453825765905488,,
2344,39,10,4,sqrt,0.95160935637319,0.949599083619702,0.945764516614391,,
2345,39,10,4,sqrt,0.951204268469115,0.9381443298969072,0.9453478547701994,,
2346,39,10,4,sqrt,0.951100103008067,0.949599083619702,0.9448733232254256,,
2347,39,10,4,sqrt,0.9517598175947036,0.9415807560137456,0.9456603511533432,,
2348,39,10,4,sqrt,0.9512505642295808,0.9576174112256588,0.9450122105068228,,
2349,39,10,4,sqrt,0.9515167648522588,0.9587628865979382,0.9451742456684528,,
2350,39,10,4,sqrt,0.9514820430319092,0.9518900343642612,0.9454635941713636,,
2351,39,10,4,sqrt,0.951366303630745,0.9312714776632304,0.9457182208539252,,
2352,39,10,4,sqrt,0.9511116769481834,0.9530355097365406,0.945070080207405,,
2353,39,10,4,sqrt,0.9514936169720258,0.9461626575028635,0.945359428710316,,
2354,39,10,4,sqrt,0.9518639830557516,0.9530355097365406,0.94515109778822,,
2355,39,10,4,sqrt,0.9514588951516764,0.9427262313860252,0.9453941505306652,,
2356,39,10,4,sqrt,0.9514936169720258,0.9450171821305842,0.945359428710316,,
2357,39,10,4,sqrt,0.951366303630745,0.9553264604810996,0.9451626717283363,,
2358,39,10,4,sqrt,0.9516440781935396,0.949599083619702,0.945255263249268,,
2359,39,10,4,sqrt,0.951389451510978,0.9530355097365406,0.945359428710316,,
2360,39,10,4,sqrt,0.9513315818103956,0.9518900343642612,0.9450006365667064,,
2361,39,10,4,sqrt,0.951204268469115,0.9484536082474226,0.9451973935486858,,
2362,39,10,4,sqrt,0.9513547296906286,0.9484536082474226,0.9453015590097336,,
2363,39,10,4,sqrt,0.95128528604993,0.9415807560137456,0.945070080207405,,
2364,39,10,4,sqrt,0.950857050265622,0.9427262313860252,0.944884897165542,,
2365,39,10,4,sqrt,0.951655652133656,0.9369988545246276,0.9452436893091516,,
2366,39,10,4,sqrt,0.9515746345528407,0.9461626575028635,0.9455677596324116,,
2367,39,10,4,sqrt,0.9517019478941215,0.9392898052691868,0.945336280830083,,
2368,39,10,4,sqrt,0.9515051909121424,0.9358533791523482,0.9456372032731104,,
2369,39,10,4,sqrt,0.9514936169720258,0.9392898052691868,0.9454057244707816,,
2370,39,10,4,sqrt,0.951389451510978,0.9415807560137456,0.9456487772132268,,
2371,39,10,4,sqrt,0.951551486672608,0.949599083619702,0.9452899850696171,,
2372,39,10,4,sqrt,0.9512505642295808,0.9404352806414662,0.9452668371893844,,
2373,39,10,4,sqrt,0.9515862084929572,0.9461626575028635,0.94531313294985,,
2374,39,10,4,sqrt,0.9513668665077196,0.9357798165137616,0.9455568158144488,,
2375,39,10,4,sqrt,0.9516909330802528,0.9541284403669724,0.9455568158144488,,
2376,39,10,4,sqrt,0.951332145089234,0.9564220183486238,0.945429503946668,,
2377,39,10,4,sqrt,0.9514131617323672,0.9575688073394496,0.9453832087220204,,
2378,39,10,4,sqrt,0.9514941783755004,0.9529816513761468,0.945429503946668,,
2379,39,10,4,sqrt,0.9515057521816624,0.9438073394495412,0.9455915372329344,,
2380,39,10,4,sqrt,0.9512742760584246,0.94151376146789,0.9450475683433254,,
2381,39,10,4,sqrt,0.9510890951598344,0.9392201834862384,0.945649406263744,,
2382,39,10,4,sqrt,0.9515404736001482,0.9357798165137616,0.945406356334344,,
2383,39,10,4,sqrt,0.9515057521816624,0.9357798165137616,0.9457072752945532,,
2384,39,10,4,sqrt,0.9515057521816624,0.94151376146789,0.9455105205898012,,
2385,39,10,4,sqrt,0.9512164070276152,0.94151376146789,0.9453947825281822,,
2386,39,10,4,sqrt,0.9516214902432814,0.9380733944954128,0.9455915372329344,,
2387,39,10,4,sqrt,0.9513089974769102,0.9438073394495412,0.9453253396912108,,
2388,39,10,4,sqrt,0.9514826045693386,0.9461009174311926,0.9455683896206106,,
2389,39,10,4,sqrt,0.9516562116617672,0.9472477064220184,0.9454642253651536,,
2390,39,10,4,sqrt,0.9511701118029676,0.9472477064220184,0.9455568158144488,,
2391,39,10,4,sqrt,0.9515867688247958,0.9403669724770642,0.945522094395963,,
2392,39,10,4,sqrt,0.9511816856091294,0.9495412844036696,0.9454526515589916,,
2393,39,10,4,sqrt,0.9514363093446911,0.9380733944954128,0.9451401587926206,,
2394,39,10,4,sqrt,0.9512858498645864,0.9506880733944956,0.945406356334344,,
2395,39,10,4,sqrt,0.9512627022522628,0.9495412844036696,0.945093863567973,,
2396,39,10,4,sqrt,0.9512742760584246,0.944954128440367,0.9454873729774774,,
2397,39,10,4,sqrt,0.9514131617323672,0.9506880733944956,0.9456841276822296,,
2398,39,10,4,sqrt,0.9517140806925766,0.9426605504587156,0.9455568158144488,,
2399,39,10,4,sqrt,0.9513668665077196,0.9472477064220184,0.9453369134973728,,
2400,42,10,4,sqrt,0.9517366697144708,0.9358533791523482,0.9453478547701994,,
2401,42,10,4,sqrt,0.951389451510978,0.9518900343642612,0.9454404462911308,,
2402,42,10,4,sqrt,0.9511232508883,0.9392898052691868,0.9455677596324116,,
2403,42,10,4,sqrt,0.951389451510978,0.9415807560137456,0.9454983159917132,,
2404,42,10,4,sqrt,0.9512737121098136,0.9541809851088202,0.9454867420515968,,
2405,42,10,4,sqrt,0.9514125993912108,0.9369988545246276,0.9456603511533432,,
2406,42,10,4,sqrt,0.9510769551278342,0.9576174112256588,0.9452899850696171,,
2407,42,10,4,sqrt,0.9514936169720258,0.9461626575028635,0.9453247068899664,,
2408,42,10,4,sqrt,0.9515977824330736,0.9369988545246276,0.9453710026504324,,
2409,42,10,4,sqrt,0.9516209303133064,0.9450171821305842,0.9453478547701994,,
2410,42,10,4,sqrt,0.9515167648522588,0.9450171821305842,0.9453825765905488,,
2411,42,10,4,sqrt,0.951389451510978,0.9461626575028635,0.9452436893091516,,
2412,42,10,4,sqrt,0.9517366697144708,0.9518900343642612,0.9450353583870555,,
2413,42,10,4,sqrt,0.9514125993912108,0.9392898052691868,0.9453710026504324,,
2414,42,10,4,sqrt,0.9517482436545872,0.9392898052691868,0.9454057244707816,,
2415,42,10,4,sqrt,0.951343155750512,0.9473081328751431,0.9457297947940416,,
2416,42,10,4,sqrt,0.9514125993912108,0.9564719358533792,0.9450353583870555,,
2417,42,10,4,sqrt,0.9512389902894642,0.9473081328751431,0.9455098899318296,,
2418,42,10,4,sqrt,0.951551486672608,0.9461626575028635,0.9460422911771854,,
2419,42,10,4,sqrt,0.9516325042534228,0.9404352806414662,0.9453825765905488,,
2420,42,10,4,sqrt,0.9517250957743544,0.9243986254295532,0.9459381257161376,,
2421,42,10,4,sqrt,0.9512621381696972,0.9484536082474226,0.945255263249268,,
2422,42,10,4,sqrt,0.951343155750512,0.9553264604810996,0.9452899850696171,,
2423,42,10,4,sqrt,0.9509959375470192,0.9564719358533792,0.945336280830083,,
2424,42,10,4,sqrt,0.951204268469115,0.9473081328751431,0.9457066469138088,,
2425,42,10,4,sqrt,0.9516440781935396,0.9358533791523482,0.9457182208539252,,
2426,42,10,4,sqrt,0.9515283387923752,0.9335624284077892,0.9457182208539252,,
2427,42,10,4,sqrt,0.951181120588882,0.9564719358533792,0.9450585062672886,,
2428,42,10,4,sqrt,0.9514125993912108,0.9301260022909508,0.9456603511533432,,
2429,42,10,4,sqrt,0.9517366697144708,0.9381443298969072,0.9456719250934597,,
2430,42,10,4,sqrt,0.9515399127324916,0.9541809851088202,0.9453478547701994,,
2431,42,10,4,sqrt,0.9513778775708616,0.9541809851088202,0.9455098899318296,,
2432,42,10,4,sqrt,0.9512968599900464,0.949599083619702,0.9451973935486858,,
2433,42,10,4,sqrt,0.951204268469115,0.9530355097365406,0.9453247068899664,,
2434,42,10,4,sqrt,0.9512737121098136,0.9507445589919816,0.9453941505306652,,
2435,42,10,4,sqrt,0.9515862084929572,0.9392898052691868,0.9454288723510144,,
2436,42,10,4,sqrt,0.95128528604993,0.949599083619702,0.9455330378120624,,
2437,42,10,4,sqrt,0.9516440781935396,0.9438717067583048,0.9454751681114802,,
2438,42,10,4,sqrt,0.951343155750512,0.949599083619702,0.945336280830083,,
2439,42,10,4,sqrt,0.951551486672608,0.9541809851088202,0.9456487772132268,,
2440,42,10,4,sqrt,0.9514241733313272,0.9450171821305842,0.9454983159917132,,
2441,42,10,4,sqrt,0.9515977824330736,0.9404352806414662,0.9454983159917132,,
2442,42,10,4,sqrt,0.9514704690917928,0.9564719358533792,0.9455446117521789,,
2443,42,10,4,sqrt,0.9515746345528407,0.9415807560137456,0.9451973935486858,,
2444,42,10,4,sqrt,0.9512621381696972,0.949599083619702,0.9454288723510144,,
2445,42,10,4,sqrt,0.95128528604993,0.9392898052691868,0.9456950729736924,,
2446,42,10,4,sqrt,0.9515862084929572,0.9484536082474226,0.9454288723510144,,
2447,42,10,4,sqrt,0.951181120588882,0.9404352806414662,0.9453478547701994,,
2448,42,10,4,sqrt,0.9515630606127244,0.9587628865979382,0.9454751681114802,,
2449,42,10,4,sqrt,0.951343155750512,0.9576174112256588,0.9453478547701994,,
2450,42,10,4,sqrt,0.9514936169720258,0.9530355097365406,0.945764516614391,,
2451,42,10,4,sqrt,0.9513547296906286,0.9324169530355098,0.9457529426742746,,
2452,42,10,4,sqrt,0.9515630606127244,0.9518900343642612,0.9454867420515968,,
2453,42,10,4,sqrt,0.9516903739540052,0.9473081328751431,0.9451279499079872,,
2454,42,10,4,sqrt,0.9514241733313272,0.9541809851088202,0.945579333572528,,
2455,42,10,4,sqrt,0.9514241733313272,0.9450171821305842,0.9453710026504324,,
2456,42,10,4,sqrt,0.9512737121098136,0.9415807560137456,0.9453015590097336,,
2457,42,10,4,sqrt,0.9512274163493478,0.9553264604810996,0.944908045045775,,
2458,42,10,4,sqrt,0.9511348248284164,0.9484536082474226,0.9454867420515968,,
2459,42,10,4,sqrt,0.9513547296906286,0.9530355097365406,0.94515109778822,,
2460,42,10,4,sqrt,0.9515283387923752,0.9518900343642612,0.94531313294985,,
2461,42,10,4,sqrt,0.9512968599900464,0.949599083619702,0.9453015590097336,,
2462,42,10,4,sqrt,0.9512158424092314,0.9473081328751431,0.9454635941713636,,
2463,42,10,4,sqrt,0.951655652133656,0.9427262313860252,0.9454867420515968,,
2464,42,10,4,sqrt,0.9513547296906286,0.9427262313860252,0.945359428710316,,
2465,42,10,4,sqrt,0.9513778775708616,0.9358533791523482,0.945787664494624,,
2466,42,10,4,sqrt,0.9516440781935396,0.9484536082474226,0.9454751681114802,,
2467,42,10,4,sqrt,0.9511463987685328,0.9381443298969072,0.9455677596324116,,
2468,42,10,4,sqrt,0.951817687295286,0.9358533791523482,0.9451973935486858,,
2469,42,10,4,sqrt,0.9515167648522588,0.9404352806414662,0.9455098899318296,,
2470,42,10,4,sqrt,0.9519334266964504,0.9415807560137456,0.945683499033576,,
2471,42,10,4,sqrt,0.9512968599900464,0.9484536082474226,0.9451858196085694,,
2472,42,10,4,sqrt,0.9517366697144708,0.9415807560137456,0.9456487772132268,,
2473,42,10,4,sqrt,0.951366303630745,0.9461626575028635,0.945336280830083,,
2474,42,10,4,sqrt,0.9514247355385292,0.9323394495412844,0.945649406263744,,
2475,42,10,4,sqrt,0.9516909330802528,0.9541284403669724,0.945637832457582,,
2476,42,10,4,sqrt,0.951667785467929,0.9564220183486238,0.9451401587926206,,
