,estimators,min_samples_split,min_samples_leaf,features,accuracy_in_sample,accuracy_out_of_sample,oob_score,public_score,private_score
172,100,10,3,sqrt,0.9525468455226213,0.9495990836197021,0.9458339602550896,,
173,100,10,3,sqrt,0.9525005497621555,0.9507445589919816,0.9457066469138089,,
174,100,10,3,sqrt,0.9523969352561283,0.9495412844036697,0.9460081942547626,,
175,100,10,3,sqrt,0.9528483136964422,0.9380733944954128,0.9459271776116294,,
176,100,10,3,sqrt,0.952871461308766,0.9392201834862385,0.9461470799287054,,
177,100,10,3,sqrt,0.9526631327978519,0.9438073394495413,0.9459850466424389,,
178,100,10,3,sqrt,0.9526168375732044,0.9438073394495413,0.9459966204486008,,
179,100,10,3,sqrt,0.9524200828684521,0.9587155963302753,0.9458924561931437,,
180,100,10,3,sqrt,0.9527788708594709,0.9518348623853211,0.9459966204486008,,
181,100,10,3,sqrt,0.9527904446656328,0.9311926605504587,0.9463901298581051,,
182,100,10,3,sqrt,0.9526747066040138,0.9254587155963303,0.9464364250827527,,
183,100,10,3,sqrt,0.9527210018286614,0.9415137614678899,0.9460197680609245,,
184,100,10,3,sqrt,0.9524200828684521,0.9655963302752294,0.9458924561931437,,
185,100,10,3,sqrt,0.9525589685423949,0.9621559633027523,0.9461933751533529,,
186,100,10,3,sqrt,0.9525010995115853,0.9334862385321101,0.9458808823869818,,
187,100,10,3,sqrt,0.9525126733177472,0.9461009174311926,0.9458345871623342,,
188,100,10,3,sqrt,0.9526284113793663,0.948394495412844,0.945973472836277,,
189,100,10,3,sqrt,0.952315918612995,0.9415137614678899,0.9459156038054675,,
190,100,10,3,sqrt,0.9527557232471471,0.944954128440367,0.9458114395500105,,
191,100,10,3,sqrt,0.9526399851855281,0.948394495412844,0.9459040299993056,,
192,100,10,3,sqrt,0.9524200828684521,0.9575688073394495,0.945857734774658,,
193,100,10,3,sqrt,0.952535820930071,0.9426605504587156,0.9459271776116294,,
194,100,10,3,sqrt,0.952547394736233,0.9518348623853211,0.9458924561931437,,
195,100,10,3,sqrt,0.9527441494409852,0.9403669724770642,0.9459618990301151,,
196,100,10,3,sqrt,0.9526862804101757,0.9369266055045872,0.9461007847040578,,
197,100,10,3,sqrt,0.9526978542163376,0.9564220183486238,0.9459156038054675,,
198,100,10,3,sqrt,0.9526399851855281,0.9495412844036697,0.946181801347191,,
199,100,10,3,sqrt,0.9526978542163376,0.9506880733944955,0.9459966204486008,,
200,100,10,4,sqrt,0.9514125993912107,0.9450171821305842,0.9460885869376512,,
201,100,10,4,sqrt,0.951100103008067,0.9484536082474226,0.945764516614391,,
202,100,10,4,sqrt,0.9509149199662041,0.9587628865979382,0.9456024814527609,,
203,100,10,4,sqrt,0.9513200078702793,0.9450171821305842,0.9457760905545075,,
204,100,10,4,sqrt,0.9511695466487656,0.9347079037800687,0.9459265517760211,,
205,100,10,4,sqrt,0.9511926945289985,0.9507445589919816,0.9459381257161376,,
206,100,10,4,sqrt,0.9511232508882999,0.9461626575028637,0.9456256293329939,,
207,100,10,4,sqrt,0.95128528604993,0.9507445589919816,0.9457182208539253,,
208,100,10,4,sqrt,0.9514588951516765,0.9461626575028637,0.945868682075439,,
209,100,10,4,sqrt,0.9511926945289985,0.9495990836197021,0.9456487772132267,,
210,100,10,4,sqrt,0.9514704690917929,0.9358533791523482,0.945949699656254,,
211,100,10,4,sqrt,0.9514125993912107,0.9266895761741123,0.9459728475364868,,
212,100,10,4,sqrt,0.9512158424092314,0.9553264604810997,0.9459034038957882,,
213,100,10,4,sqrt,0.9511695466487656,0.9530355097365406,0.9456603511533431,,
214,100,10,4,sqrt,0.9509264939063206,0.9564719358533792,0.9456372032731103,,
215,100,10,4,sqrt,0.9514357472714436,0.9484536082474226,0.945683499033576,,
216,100,10,4,sqrt,0.9512158424092314,0.9587628865979382,0.9456024814527609,,
217,100,10,4,sqrt,0.9511579727086492,0.9473081328751431,0.9457066469138089,,
218,100,10,4,sqrt,0.9508801981458548,0.9404352806414662,0.9457297947940417,,
219,100,10,4,sqrt,0.9513894515109779,0.9404352806414662,0.9457182208539253,,
220,100,10,4,sqrt,0.9511232508882999,0.9415807560137457,0.945683499033576,,
221,100,10,4,sqrt,0.9511926945289985,0.9461626575028637,0.9456950729736925,,
222,100,10,4,sqrt,0.9515399127324915,0.9255441008018328,0.9460191432969526,,
223,100,10,4,sqrt,0.951019085427252,0.9450171821305842,0.945417298410898,,
224,100,10,4,sqrt,0.9514010254510943,0.9358533791523482,0.9455793335725281,,
225,100,10,4,sqrt,0.9511695466487656,0.9450171821305842,0.945949699656254,,
226,100,10,4,sqrt,0.9514125993912107,0.9518900343642611,0.946111734817884,,
227,100,10,4,sqrt,0.9514125993912107,0.9461626575028637,0.9458108123748568,,
228,100,10,4,sqrt,0.9512621381696971,0.9495990836197021,0.9456024814527609,,
229,100,10,4,sqrt,0.951100103008067,0.9438717067583047,0.9456719250934595,,
230,100,10,4,sqrt,0.95128528604993,0.9404352806414662,0.9456719250934595,,
231,100,10,4,sqrt,0.9512621381696971,0.9438717067583047,0.945683499033576,,
232,100,10,4,sqrt,0.95128528604993,0.9347079037800687,0.9457760905545075,,
233,100,10,4,sqrt,0.9512968599900464,0.9484536082474226,0.9457413687341581,,
234,100,10,4,sqrt,0.9513547296906286,0.9495990836197021,0.9458223863149732,,
235,100,10,4,sqrt,0.9512389902894642,0.9495990836197021,0.9458455341952061,,
236,100,10,4,sqrt,0.9514357472714436,0.9461626575028637,0.945683499033576,,
237,100,10,4,sqrt,0.9514704690917929,0.9564719358533792,0.9456487772132267,,
238,100,10,4,sqrt,0.9510422333074848,0.9438717067583047,0.9459265517760211,,
239,100,10,4,sqrt,0.9511116769481834,0.9392898052691867,0.9458802560155554,,
240,100,10,4,sqrt,0.9513084339301628,0.9473081328751431,0.9460538651173018,,
241,100,10,4,sqrt,0.9514588951516765,0.9369988545246277,0.946111734817884,,
242,100,10,4,sqrt,0.9512505642295807,0.9473081328751431,0.9455793335725281,,
243,100,10,4,sqrt,0.9514473212115601,0.9312714776632303,0.9460538651173018,,
244,100,10,4,sqrt,0.951181120588882,0.9461626575028637,0.9455446117521787,,
245,100,10,4,sqrt,0.9514125993912107,0.9427262313860252,0.9459034038957882,,
246,100,10,4,sqrt,0.9512737121098136,0.9530355097365406,0.9455446117521787,,
247,100,10,4,sqrt,0.9513547296906286,0.9381443298969072,0.9458108123748568,,
248,100,10,4,sqrt,0.9510769551278342,0.9438717067583047,0.9459959954167197,,
249,100,10,4,sqrt,0.9514936169720258,0.9484536082474226,0.9456140553928774,,
250,100,10,4,sqrt,0.951366303630745,0.9392898052691867,0.9459149778359047,,
251,100,10,4,sqrt,0.9511926945289985,0.9587628865979382,0.9456256293329939,,
252,100,10,4,sqrt,0.9510885290679506,0.9495990836197021,0.9458223863149732,,
253,100,10,4,sqrt,0.9511579727086492,0.9473081328751431,0.9458108123748568,,
254,100,10,4,sqrt,0.9512389902894642,0.9381443298969072,0.9458455341952061,,
255,100,10,4,sqrt,0.9511926945289985,0.9312714776632303,0.9460885869376512,,
256,100,10,4,sqrt,0.9512389902894642,0.9484536082474226,0.9457297947940417,,
257,100,10,4,sqrt,0.9512505642295807,0.9404352806414662,0.9459381257161376,,
