,estimators,features,accuracy_in_sample,accuracy_out_of_sample,oob_score,public_score,private_score
725,8,sqrt,0.9528593419057649,0.9358533791523482,0.9357993541741415,,
726,8,sqrt,0.9529287855464635,0.9369988545246277,0.9359845372160045,,
727,8,sqrt,0.9520723139778475,0.9564719358533792,0.9363664772398468,,
728,8,sqrt,0.9522227751993612,0.9289805269186713,0.9363664772398468,,
729,8,sqrt,0.9525236976423884,0.9347079037800687,0.9360076850962373,,
730,8,sqrt,0.9523963843011076,0.9507445589919816,0.935972963275888,,
731,8,sqrt,0.9526510109836692,0.9553264604810997,0.9361118505572852,,
732,8,sqrt,0.9527204546243677,0.9484536082474226,0.9356025971921621,,
733,8,sqrt,0.9518524091156353,0.9530355097365406,0.9353363965694842,,
734,8,sqrt,0.9519218527563338,0.9495990836197021,0.9348618650247104,,
735,8,sqrt,0.9525584194627377,0.9392898052691867,0.935891945695073,,
736,8,sqrt,0.9520375921574982,0.9473081328751431,0.935625745072395,,
737,8,sqrt,0.9527551764447171,0.9461626575028637,0.935440562030532,,
738,8,sqrt,0.9530792467679772,0.9530355097365406,0.936586382102059,,
739,8,sqrt,0.9519681485167996,0.9530355097365406,0.9357646323537921,,
740,8,sqrt,0.9522690709598268,0.9461626575028637,0.9349544565456418,,
741,8,sqrt,0.9530792467679772,0.9358533791523482,0.9366326778625247,,
742,8,sqrt,0.9523037927801762,0.9530355097365406,0.9360887026770524,,
743,8,sqrt,0.9514936169720258,0.9427262313860252,0.9350586220066898,,
744,8,sqrt,0.9526973067441349,0.9495990836197021,0.9357530584136757,,
745,8,sqrt,0.9528940637261143,0.9347079037800687,0.9359498153956551,,
746,8,sqrt,0.9524774018819226,0.9473081328751431,0.9358340759944908,,
747,8,sqrt,0.9526278631034363,0.9427262313860252,0.9362160160183332,,
748,8,sqrt,0.9528130461452993,0.9587628865979382,0.9354058402101828,,
749,8,sqrt,0.952512123702272,0.9576174112256587,0.9362507378386824,,
750,8,sqrt,0.9520954618580804,0.9495990836197021,0.9359498153956551,,
751,8,sqrt,0.9523963843011076,0.9301260022909508,0.9363549032997304,,
752,8,sqrt,0.9526510109836692,0.9518900343642611,0.9350817698869226,,
753,8,sqrt,0.9528246200854157,0.9438717067583047,0.9351049177671554,,
754,8,sqrt,0.9524426800615734,0.9530355097365406,0.9363433293596138,,
755,8,sqrt,0.9522690709598268,0.9450171821305842,0.9360424069165866,,
756,8,sqrt,0.9520375921574982,0.9415807560137457,0.935116491707272,,
757,8,sqrt,0.9519912963970324,0.9518900343642611,0.9365400863415932,,
758,8,sqrt,0.9520375921574982,0.9473081328751431,0.9349428826055254,,
759,8,sqrt,0.9523500885406418,0.9518900343642611,0.9357414844735593,,
760,8,sqrt,0.9523732364208748,0.9541809851088202,0.9355910232520457,,
761,8,sqrt,0.9523500885406418,0.9473081328751431,0.9356025971921621,,
762,8,sqrt,0.952593141283087,0.9450171821305842,0.9367021215032233,,
763,8,sqrt,0.9523848103609912,0.9381443298969072,0.9353711183898334,,
764,8,sqrt,0.952245923079594,0.9415807560137457,0.9359498153956551,,
765,8,sqrt,0.9527320285644842,0.9347079037800687,0.9366558257427576,,
766,8,sqrt,0.9522343491394776,0.9461626575028637,0.9357299105334429,,
767,8,sqrt,0.9522922188400598,0.9381443298969072,0.9358803717549565,,
768,8,sqrt,0.9528477679656485,0.9335624284077892,0.9373734100299765,,
769,8,sqrt,0.9524426800615734,0.9381443298969072,0.9369104524253191,,
770,8,sqrt,0.9521301836784296,0.9415807560137457,0.9360192590363537,,
771,8,sqrt,0.9522806448999432,0.9473081328751431,0.9362738857189153,,
772,8,sqrt,0.9521417576185461,0.9381443298969072,0.9351859353479706,,
773,8,sqrt,0.952060740037731,0.9473081328751431,0.9356025971921621,,
774,8,sqrt,0.9522811971945094,0.9311926605504587,0.9357653758014861,,
775,8,sqrt,0.9525589685423949,0.9529816513761468,0.9366681326821138,,
776,8,sqrt,0.9528251660841184,0.9564220183486238,0.9356033425152196,,
777,8,sqrt,0.9521538853267285,0.9575688073394495,0.9362861970787714,,
778,8,sqrt,0.9519455568158145,0.9529816513761468,0.9361357375986668,,
779,8,sqrt,0.9522349019698618,0.9403669724770642,0.9361704590171523,,
780,8,sqrt,0.9521538853267285,0.9426605504587156,0.9360315733432096,,
781,8,sqrt,0.9521886067452142,0.9357798165137615,0.9354297354227912,,
782,8,sqrt,0.9526862804101757,0.9334862385321101,0.935985278118562,,
783,8,sqrt,0.9522349019698618,0.9334862385321101,0.9348394713085345,,
784,8,sqrt,0.952535820930071,0.9415137614678899,0.935221406911877,,
785,8,sqrt,0.9516909330802528,0.9461009174311926,0.9357538019953242,,
786,8,sqrt,0.9531145112381658,0.9369266055045872,0.9361588852109904,,
787,8,sqrt,0.952443230480776,0.944954128440367,0.9358232448322955,,
788,8,sqrt,0.9519455568158145,0.9472477064220184,0.935881113863105,,
789,8,sqrt,0.9522580495821856,0.9472477064220184,0.9351519640749056,,
790,8,sqrt,0.9529409041457374,0.9461009174311926,0.9354991782597625,,
791,8,sqrt,0.9525821161547187,0.9392201834862385,0.9357190805768385,,
792,8,sqrt,0.952767297053309,0.9495412844036697,0.9355223258720863,,
793,8,sqrt,0.9518529663665193,0.9369266055045872,0.9356843591583528,,
794,8,sqrt,0.9526978542163376,0.9529816513761468,0.9351288164625818,,
795,8,sqrt,0.9526052637670425,0.9529816513761468,0.9362746232726095,,
796,8,sqrt,0.9524548042869379,0.944954128440367,0.937084789703942,,
797,8,sqrt,0.9523622138376426,0.9541284403669725,0.9351866854933913,,
798,8,sqrt,0.9530334945950325,0.9438073394495413,0.9367028541005995,,
799,8,sqrt,0.952211754357538,0.944954128440367,0.9357190805768385,,
800,9,sqrt,0.9519450006365667,0.9358533791523482,0.9376743324730038,,
801,9,sqrt,0.9523616624807584,0.9518900343642611,0.9372229488084629,,
802,9,sqrt,0.9518871309359845,0.9358533791523482,0.9382646034189419,,
803,9,sqrt,0.9525236976423884,0.9427262313860252,0.9379289591555653,,
804,9,sqrt,0.9521533315586626,0.9541809851088202,0.938507656161387,,
805,9,sqrt,0.9522343491394776,0.9335624284077892,0.9383224731195241,,
806,9,sqrt,0.9521764794388954,0.9599083619702177,0.938426638580572,,
807,9,sqrt,0.9524774018819226,0.9461626575028637,0.9387275610235992,,
808,9,sqrt,0.9517135218342381,0.9358533791523482,0.9376048888323052,,
809,9,sqrt,0.9522806448999432,0.9450171821305842,0.9381720118980105,,
810,9,sqrt,0.9521764794388954,0.9461626575028637,0.9379868288561475,,
811,9,sqrt,0.952164905498779,0.9450171821305842,0.9376974803532366,,
812,9,sqrt,0.9524658279418062,0.9507445589919816,0.9366789736229905,,
813,9,sqrt,0.9517598175947037,0.9415807560137457,0.9387275610235992,,
814,9,sqrt,0.9527898982650663,0.9369988545246277,0.9376164627724216,,
815,9,sqrt,0.9533107255703059,0.9450171821305842,0.9387044131433664,,
816,9,sqrt,0.9525468455226213,0.9576174112256587,0.9382530294788255,,
817,9,sqrt,0.9521880533790118,0.9461626575028637,0.9380909943171954,,
818,9,sqrt,0.9523848103609912,0.9438717067583047,0.9375585930718394,,
819,9,sqrt,0.9528940637261143,0.9438717067583047,0.9385539519218528,,
820,9,sqrt,0.9521880533790118,0.9243986254295533,0.9384034907003391,,
821,9,sqrt,0.9523037927801762,0.9484536082474226,0.93869283920325,,
822,9,sqrt,0.952326940660409,0.9553264604810997,0.9370146178863671,,
823,9,sqrt,0.9515283387923751,0.9541809851088202,0.9379405330956818,,
824,9,sqrt,0.9526510109836692,0.9415807560137457,0.9383571949398734,,
825,9,sqrt,0.9522922188400598,0.9312714776632303,0.9376743324730038,,
826,9,sqrt,0.9520028703371489,0.9358533791523482,0.9378016458142846,,
827,9,sqrt,0.9519334266964503,0.9564719358533792,0.9370261918264835,,
828,9,sqrt,0.9522922188400598,0.9278350515463918,0.9372113748683464,,
829,9,sqrt,0.9526625849237856,0.9347079037800687,0.9378595155148667,,
830,9,sqrt,0.9520491660976146,0.9495990836197021,0.937894237335216,,
831,9,sqrt,0.9520491660976146,0.9541809851088202,0.937280818509045,,
832,9,sqrt,0.9520260182173818,0.9495990836197021,0.9378016458142846,,
833,9,sqrt,0.9528824897859979,0.9518900343642611,0.9371072094072985,,
834,9,sqrt,0.952512123702272,0.9473081328751431,0.9366905475631069,,
835,9,sqrt,0.9525468455226213,0.9404352806414662,0.9380215506764968,,
836,9,sqrt,0.9524658279418062,0.9461626575028637,0.937628036712538,,
837,9,sqrt,0.9523732364208748,0.9461626575028637,0.9388201525445308,,
838,9,sqrt,0.9529866552470457,0.9495990836197021,0.9385655258619692,,
839,9,sqrt,0.9521417576185461,0.9530355097365406,0.9373618360898601,,
840,9,sqrt,0.9521764794388954,0.9507445589919816,0.9370840615270657,,
841,9,sqrt,0.9523616624807584,0.9347079037800687,0.9383108991794077,,
842,9,sqrt,0.952245923079594,0.9495990836197021,0.9377437761137024,,
843,9,sqrt,0.9519565745766831,0.9392898052691867,0.9379173852154489,,
844,9,sqrt,0.9522806448999432,0.9495990836197021,0.937280818509045,,
845,9,sqrt,0.9522343491394776,0.9381443298969072,0.9365979560421754,,
846,9,sqrt,0.9526047152232034,0.9450171821305842,0.9371303572875314,,
847,9,sqrt,0.9523037927801762,0.9415807560137457,0.9376048888323052,,
848,9,sqrt,0.9526278631034363,0.9599083619702177,0.9381720118980105,,
849,9,sqrt,0.9522922188400598,0.9564719358533792,0.9378363676346338,,
850,9,sqrt,0.9522227751993612,0.9507445589919816,0.9371187833474149,,
851,9,sqrt,0.9523963843011076,0.9312714776632303,0.9383456209997569,,
852,9,sqrt,0.952407958241224,0.9518900343642611,0.9381488640177775,,
853,9,sqrt,0.9524889758220391,0.9427262313860252,0.9381025682573119,,
854,9,sqrt,0.9520260182173818,0.9541809851088202,0.937813219754401,,
855,9,sqrt,0.9517598175947037,0.9450171821305842,0.9381720118980105,,
856,9,sqrt,0.9521533315586626,0.9404352806414662,0.938959039825928,,
857,9,sqrt,0.9520723139778475,0.9553264604810997,0.9387970046642978,,
858,9,sqrt,0.9522574970197104,0.9473081328751431,0.9380215506764968,,
859,9,sqrt,0.9527551764447171,0.9507445589919816,0.9386349695026678,,
860,9,sqrt,0.9524195321813405,0.9530355097365406,0.9377437761137024,,
861,9,sqrt,0.9524774018819226,0.9507445589919816,0.938773856784065,,
862,9,sqrt,0.9519102788162174,0.9450171821305842,0.937813219754401,,
863,9,sqrt,0.9521301836784296,0.9404352806414662,0.9386349695026678,,
864,9,sqrt,0.9523500885406418,0.9415807560137457,0.9376164627724216,,
865,9,sqrt,0.9519565745766831,0.9369988545246277,0.9371882269881135,,
866,9,sqrt,0.9520028703371489,0.9461626575028637,0.9382993252392912,,
867,9,sqrt,0.9527204546243677,0.9381443298969072,0.9379173852154489,,
868,9,sqrt,0.9523963843011076,0.9358533791523482,0.9378710894549832,,
869,9,sqrt,0.9525352715825048,0.9392898052691867,0.9383340470596405,,
870,9,sqrt,0.9525352715825048,0.9415807560137457,0.9372576706288122,,
871,9,sqrt,0.9516788000138887,0.9495990836197021,0.9387275610235992,,
872,9,sqrt,0.9528246200854157,0.9415807560137457,0.9384034907003391,,
873,9,sqrt,0.9523963843011076,0.9473081328751431,0.9376974803532366,,
874,9,sqrt,0.952431656674614,0.9334862385321101,0.9374667253072846,,
875,9,sqrt,0.9521654591328904,0.9518348623853211,0.9379296775537603,,
876,9,sqrt,0.9528483136964422,0.9575688073394495,0.9378833823291127,,
877,9,sqrt,0.9530103469827087,0.9598623853211009,0.9379296775537603,,
878,9,sqrt,0.9519571306219763,0.9541284403669725,0.9388671558528737,,
879,9,sqrt,0.9518992615911669,0.9357798165137615,0.9377560704613319,,
880,9,sqrt,0.9524895257054234,0.9438073394495413,0.93884400824055,,
881,9,sqrt,0.9522349019698618,0.9380733944954128,0.9385662368926645,,
882,9,sqrt,0.9530797898196801,0.9346330275229358,0.93774449665517,,
883,9,sqrt,0.9521191639082429,0.9357798165137615,0.9387745654035786,,
884,9,sqrt,0.952535820930071,0.944954128440367,0.9373278396333419,,
885,9,sqrt,0.9521191639082429,0.9403669724770642,0.9386125321173121,,
886,9,sqrt,0.9528135922779565,0.9369266055045872,0.9377676442674938,,
887,9,sqrt,0.9517488021110623,0.9438073394495413,0.9380917108400268,,
888,9,sqrt,0.9521423115205666,0.944954128440367,0.9379991203907317,,
889,9,sqrt,0.9525821161547187,0.9461009174311926,0.9373046920210181,,
890,9,sqrt,0.9525126733177472,0.9461009174311926,0.937188953959399,,
891,9,sqrt,0.9527904446656328,0.9392201834862385,0.9376171847873892,,
892,9,sqrt,0.9520149996527858,0.9529816513761468,0.9379296775537603,,
893,9,sqrt,0.9520844424897572,0.9392201834862385,0.9384736464433694,,
894,9,sqrt,0.951563621212472,0.9495412844036697,0.9374320038887989,,
895,9,sqrt,0.9517256544987385,0.9506880733944955,0.9379412513599222,,
896,9,sqrt,0.9526284113793663,0.9461009174311926,0.9392027962315687,,
897,9,sqrt,0.9524200828684521,0.9541284403669725,0.9373741348579894,,
898,9,sqrt,0.9527210018286614,0.9392201834862385,0.93731626582718,,
899,9,sqrt,0.9521886067452142,0.9472477064220184,0.9379991203907317,,
900,10,sqrt,0.9528593419057649,0.9335624284077892,0.9400701380771056,,
901,10,sqrt,0.9521186097383132,0.9507445589919816,0.9391673707480237,,
902,10,sqrt,0.9523848103609912,0.9381443298969072,0.9395956065323318,,
903,10,sqrt,0.9518176872952859,0.9404352806414662,0.9402437471788521,,
904,10,sqrt,0.951979722456916,0.9541809851088202,0.9391789446881402,,
905,10,sqrt,0.9521880533790118,0.9381443298969072,0.940428930220715,,
906,10,sqrt,0.9523848103609912,0.9553264604810997,0.9400469901968728,,
907,10,sqrt,0.9519681485167996,0.9450171821305842,0.9399891204962906,,
908,10,sqrt,0.9526510109836692,0.9404352806414662,0.9397460677538454,,
909,10,sqrt,0.9520954618580804,0.9438717067583047,0.9404173562805986,,
910,10,sqrt,0.952083887917964,0.9427262313860252,0.9388664483049964,,
911,10,sqrt,0.9527436025046007,0.9461626575028637,0.939815511394544,,
912,10,sqrt,0.952083887917964,0.9495990836197021,0.9397460677538454,,
913,10,sqrt,0.9522922188400598,0.9381443298969072,0.9397692156340783,,
914,10,sqrt,0.9524658279418062,0.9381443298969072,0.9391673707480237,,
915,10,sqrt,0.9519912963970324,0.9473081328751431,0.9391905186282566,,
916,10,sqrt,0.9522690709598268,0.9599083619702177,0.9393757016701195,,
917,10,sqrt,0.9520260182173818,0.9473081328751431,0.9393294059096539,,
918,10,sqrt,0.9524195321813405,0.9461626575028637,0.939121074987558,,
919,10,sqrt,0.9522343491394776,0.9404352806414662,0.9397576416939619,,
920,10,sqrt,0.951979722456916,0.9232531500572738,0.9397923635143112,,
921,10,sqrt,0.9521417576185461,0.9473081328751431,0.9401164338375714,,
922,10,sqrt,0.9524889758220391,0.9564719358533792,0.9395030150114003,,
923,10,sqrt,0.9515746345528409,0.9530355097365406,0.9391905186282566,,
924,10,sqrt,0.9524774018819226,0.9473081328751431,0.9390169095265101,,
925,10,sqrt,0.9524889758220391,0.9358533791523482,0.94018587747827,,
926,10,sqrt,0.9524426800615734,0.9335624284077892,0.9403247647596671,,
927,10,sqrt,0.9518755569958681,0.9576174112256587,0.9391442228677909,,
928,10,sqrt,0.9519334266964503,0.9289805269186713,0.9403131908195507,,
929,10,sqrt,0.9528709158458815,0.9381443298969072,0.9392136665084895,,
930,10,sqrt,0.9518871309359845,0.9518900343642611,0.9396766241131468,,
931,10,sqrt,0.9518871309359845,0.9553264604810997,0.9398039374544276,,
932,10,sqrt,0.9526394370435527,0.9495990836197021,0.9398965289753591,,
933,10,sqrt,0.9528593419057649,0.9530355097365406,0.9391789446881402,,
934,10,sqrt,0.9521070357981968,0.9495990836197021,0.9399775465561742,,
935,10,sqrt,0.952326940660409,0.9415807560137457,0.9393872756102359,,
936,10,sqrt,0.9520954618580804,0.9473081328751431,0.9390053355863937,,
937,10,sqrt,0.952674158863902,0.9415807560137457,0.9398386592747769,,
938,10,sqrt,0.9521070357981968,0.9484536082474226,0.9403479126399,,
939,10,sqrt,0.952245923079594,0.9564719358533792,0.9397576416939619,,
940,10,sqrt,0.9523385146005254,0.9438717067583047,0.9389706137660444,,
941,10,sqrt,0.9521764794388954,0.9381443298969072,0.9390747792270923,,
942,10,sqrt,0.951979722456916,0.9530355097365406,0.9392831101491881,,
943,10,sqrt,0.9523500885406418,0.9461626575028637,0.9400122683765234,,
944,10,sqrt,0.9517598175947037,0.9484536082474226,0.9397923635143112,,
945,10,sqrt,0.952060740037731,0.9404352806414662,0.9400354162567562,,
946,10,sqrt,0.9524889758220391,0.9473081328751431,0.9399659726160576,,
947,10,sqrt,0.9525584194627377,0.9392898052691867,0.9400354162567562,,
948,10,sqrt,0.952512123702272,0.9610538373424972,0.9393525537898867,,
949,10,sqrt,0.9523848103609912,0.9553264604810997,0.9392252404486059,,
950,10,sqrt,0.9522806448999432,0.9530355097365406,0.9393641277300031,,
951,10,sqrt,0.9521417576185461,0.9335624284077892,0.9393409798497703,,
952,10,sqrt,0.9520491660976146,0.9518900343642611,0.9403479126399,,
953,10,sqrt,0.952512123702272,0.9461626575028637,0.9390284834666266,,
954,10,sqrt,0.9524195321813405,0.9530355097365406,0.9402437471788521,,
955,10,sqrt,0.952164905498779,0.9473081328751431,0.9402784689992014,,
956,10,sqrt,0.9521533315586626,0.9392898052691867,0.9393294059096539,,
957,10,sqrt,0.9518755569958681,0.9553264604810997,0.9391789446881402,,
958,10,sqrt,0.9525815673429706,0.9461626575028637,0.9397113459334961,,
959,10,sqrt,0.9522112012592446,0.9530355097365406,0.9395956065323318,,
960,10,sqrt,0.9526857328040185,0.9518900343642611,0.9393641277300031,,
961,10,sqrt,0.9520144442772653,0.9484536082474226,0.9400354162567562,,
962,10,sqrt,0.9523848103609912,0.9461626575028637,0.9393178319695374,,
963,10,sqrt,0.9519912963970324,0.9415807560137457,0.9394104234904689,,
964,10,sqrt,0.9523385146005254,0.9438717067583047,0.9394104234904689,,
965,10,sqrt,0.9526162891633199,0.9347079037800687,0.9396071804724483,,
966,10,sqrt,0.9517482436545873,0.9484536082474226,0.9389937616462772,,
967,10,sqrt,0.9523848103609912,0.9381443298969072,0.939815511394544,,
968,10,sqrt,0.952593141283087,0.9369988545246277,0.9394682931910511,,
969,10,sqrt,0.9523963843011076,0.9392898052691867,0.9394682931910511,,
970,10,sqrt,0.9516672260737723,0.9381443298969072,0.9399081029154756,,
971,10,sqrt,0.9517598175947037,0.9473081328751431,0.9396881980532633,,
972,10,sqrt,0.9525352715825048,0.9415807560137457,0.939040057406743,,
973,10,sqrt,0.9526278631034363,0.9473081328751431,0.939653476232914,,
974,10,sqrt,0.9522464757760237,0.9357798165137615,0.9398046341519872,,
975,10,sqrt,0.9523853614499664,0.9506880733944955,0.9394574199671304,,
976,10,sqrt,0.9521654591328904,0.9552752293577982,0.9399203722136061,,
977,10,sqrt,0.9522001805513761,0.9598623853211009,0.9388671558528737,,
978,10,sqrt,0.9519339830096526,0.9518348623853211,0.9400361102752252,,
979,10,sqrt,0.9519108353973288,0.944954128440367,0.9392490914562163,,
980,10,sqrt,0.9525010995115853,0.9426605504587156,0.9399435198259299,,
981,10,sqrt,0.9524663780930996,0.9415137614678899,0.9394689937732923,,
982,10,sqrt,0.9524779518992615,0.9357798165137615,0.9394805675794542,,
983,10,sqrt,0.9526399851855281,0.9346330275229358,0.938519941668017,,
984,10,sqrt,0.9527788708594709,0.9426605504587156,0.9394689937732923,,
985,10,sqrt,0.9521538853267285,0.9392201834862385,0.9403370292354344,,
986,10,sqrt,0.9528483136964422,0.9357798165137615,0.9390754843637878,,
987,10,sqrt,0.9522580495821856,0.9438073394495413,0.9393416819055115,,
988,10,sqrt,0.9524200828684521,0.9415137614678899,0.9399782412444156,,
989,10,sqrt,0.9523969352561283,0.9472477064220184,0.9396888960903683,,
990,10,sqrt,0.9522464757760237,0.9461009174311926,0.9398740769889586,,
991,10,sqrt,0.9524085090622902,0.9426605504587156,0.9394805675794542,,
992,10,sqrt,0.9520034258466239,0.9495412844036697,0.9403370292354344,,
993,10,sqrt,0.9519108353973288,0.9369266055045872,0.9395963056410731,,
994,10,sqrt,0.9522349019698618,0.9506880733944955,0.9390754843637878,,
995,10,sqrt,0.9522696233883475,0.948394495412844,0.9386819749542835,,
996,10,sqrt,0.9519687044281382,0.944954128440367,0.9394921413856161,,
997,10,sqrt,0.9520381472651096,0.9518348623853211,0.9386588273419597,,
998,10,sqrt,0.9523506400314807,0.9380733944954128,0.9399898150505775,,
999,10,sqrt,0.952315918612995,0.948394495412844,0.9397930603458253,,
1000,11,sqrt,0.9523500885406418,0.9358533791523482,0.9405909653823451,,
1001,11,sqrt,0.952060740037731,0.9507445589919816,0.9407645744840916,,
1002,11,sqrt,0.952245923079594,0.9381443298969072,0.9404636520410643,,
1003,11,sqrt,0.9526278631034363,0.9381443298969072,0.9411812363282832,,
1004,11,sqrt,0.9519218527563338,0.9541809851088202,0.9405909653823451,,
1005,11,sqrt,0.9517829654749367,0.9369988545246277,0.9413201236096804,,
1006,11,sqrt,0.9516672260737723,0.9576174112256587,0.9407877223643245,,
1007,11,sqrt,0.9517713915348202,0.9450171821305842,0.9408571660050231,,
1008,11,sqrt,0.9523385146005254,0.9358533791523482,0.941146514507934,,
1009,11,sqrt,0.9524195321813405,0.9438717067583047,0.9407877223643245,,
1010,11,sqrt,0.9520375921574982,0.9461626575028637,0.9405909653823451,,
1011,11,sqrt,0.9524542540016898,0.9450171821305842,0.9402090253585028,,
1012,11,sqrt,0.9516672260737723,0.9507445589919816,0.9413201236096804,,
1013,11,sqrt,0.9520723139778475,0.9427262313860252,0.9411696623881668,,
1014,11,sqrt,0.9519102788162174,0.9369988545246277,0.9406141132625779,,
1015,11,sqrt,0.9515167648522587,0.9484536082474226,0.9411002187474682,,
1016,11,sqrt,0.9522112012592446,0.9518900343642611,0.9407414266038587,,
1017,11,sqrt,0.9516325042534229,0.9495990836197021,0.9418062290945707,,
1018,11,sqrt,0.9518755569958681,0.9461626575028637,0.9409381835858381,,
1019,11,sqrt,0.9518292612354023,0.9381443298969072,0.9409729054061874,,
1020,11,sqrt,0.9521880533790118,0.9243986254295533,0.9414127151306119,,
1021,11,sqrt,0.9519218527563338,0.9461626575028637,0.9409266096457217,,
1022,11,sqrt,0.952060740037731,0.9564719358533792,0.9407067047835095,,
1023,11,sqrt,0.9521417576185461,0.9564719358533792,0.9402090253585028,,
1024,11,sqrt,0.9526278631034363,0.9484536082474226,0.9408571660050231,,
1025,11,sqrt,0.9526625849237856,0.9335624284077892,0.9398849550352426,,
1026,11,sqrt,0.9523037927801762,0.9335624284077892,0.941574750292242,,
1027,11,sqrt,0.9519102788162174,0.9576174112256587,0.9398502332148934,,
1028,11,sqrt,0.9521070357981968,0.9301260022909508,0.9409150357056053,,
1029,11,sqrt,0.9521070357981968,0.9392898052691867,0.9406025393224615,,
1030,11,sqrt,0.952407958241224,0.9518900343642611,0.9411580884480504,,
1031,11,sqrt,0.9516672260737723,0.9541809851088202,0.9404636520410643,,
1032,11,sqrt,0.9524889758220391,0.9473081328751431,0.9409381835858381,,
1033,11,sqrt,0.9522922188400598,0.9530355097365406,0.9404405041608315,,
1034,11,sqrt,0.9523848103609912,0.9461626575028637,0.9410192011666532,,
1035,11,sqrt,0.9522806448999432,0.9358533791523482,0.9408108702445573,,
1036,11,sqrt,0.9521070357981968,0.9495990836197021,0.9413664193701462,,
1037,11,sqrt,0.952164905498779,0.9450171821305842,0.9407877223643245,,
1038,11,sqrt,0.9517945394150531,0.9507445589919816,0.9413432714899133,,
1039,11,sqrt,0.951898704876101,0.9530355097365406,0.9402784689992014,,
1040,11,sqrt,0.9521533315586626,0.9450171821305842,0.9412622539090982,,
1041,11,sqrt,0.9523963843011076,0.9369988545246277,0.9412738278492148,,
1042,11,sqrt,0.9517482436545873,0.9553264604810997,0.9398733810951262,,
1043,11,sqrt,0.9517829654749367,0.9392898052691867,0.9397229198736126,,
1044,11,sqrt,0.9516093563731901,0.9473081328751431,0.9400238423166398,,
1045,11,sqrt,0.9520954618580804,0.9392898052691867,0.9410539229870024,,
1046,11,sqrt,0.9525352715825048,0.9484536082474226,0.9400701380771056,,
1047,11,sqrt,0.9520260182173818,0.9438717067583047,0.9406604090230437,,
1048,11,sqrt,0.9516903739540051,0.9587628865979382,0.9405562435619959,,
1049,11,sqrt,0.9515746345528409,0.9553264604810997,0.9404405041608315,,
1050,11,sqrt,0.9518408351755188,0.9495990836197021,0.9407298526637423,,
1051,11,sqrt,0.9521533315586626,0.9301260022909508,0.9403131908195507,,
1052,11,sqrt,0.952060740037731,0.9473081328751431,0.9403826344602493,,
1053,11,sqrt,0.9517135218342381,0.9473081328751431,0.9412622539090982,,
1054,11,sqrt,0.952060740037731,0.9507445589919816,0.9402437471788521,,
1055,11,sqrt,0.9522922188400598,0.9461626575028637,0.939815511394544,,
1056,11,sqrt,0.9521533315586626,0.9427262313860252,0.9408340181247902,,
1057,11,sqrt,0.9519912963970324,0.9530355097365406,0.9398849550352426,,
1058,11,sqrt,0.9521880533790118,0.9507445589919816,0.940880313885256,,
1059,11,sqrt,0.9516209303133065,0.9518900343642611,0.9406604090230437,,
1060,11,sqrt,0.9517250957743545,0.9507445589919816,0.9403826344602493,,
1061,11,sqrt,0.9520260182173818,0.9484536082474226,0.9399543986759412,,
1062,11,sqrt,0.9519102788162174,0.9484536082474226,0.9406141132625779,,
1063,11,sqrt,0.952326940660409,0.9392898052691867,0.9405330956817629,,
1064,11,sqrt,0.9521880533790118,0.9438717067583047,0.9405678175021123,,
1065,11,sqrt,0.9523616624807584,0.9369988545246277,0.9415168805916598,,
1066,11,sqrt,0.951979722456916,0.9461626575028637,0.9408108702445573,,
1067,11,sqrt,0.9524774018819226,0.9358533791523482,0.9412854017893312,,
1068,11,sqrt,0.9525005497621555,0.9358533791523482,0.9407298526637423,,
1069,11,sqrt,0.9517829654749367,0.9392898052691867,0.9410770708672354,,
1070,11,sqrt,0.952512123702272,0.9415807560137457,0.9408340181247902,,
1071,11,sqrt,0.952407958241224,0.9484536082474226,0.9408108702445573,,
1072,11,sqrt,0.952060740037731,0.9392898052691867,0.9411349405678175,,
1073,11,sqrt,0.9524426800615734,0.9473081328751431,0.9415053066515434,,
1074,11,sqrt,0.9520728686835953,0.9357798165137615,0.9411703432790908,,
1075,11,sqrt,0.952107590102081,0.9529816513761468,0.9405685053586722,,
1076,11,sqrt,0.9523622138376426,0.9575688073394495,0.9400824054998727,,
1077,11,sqrt,0.9521191639082429,0.9564220183486238,0.9410546052174719,,
1078,11,sqrt,0.9522233281636999,0.9541284403669725,0.9415291312701095,,
1079,11,sqrt,0.9520034258466239,0.9403669724770642,0.9401055531121965,,
1080,11,sqrt,0.9519687044281382,0.9426605504587156,0.940915719543529,,
1081,11,sqrt,0.9523622138376426,0.9403669724770642,0.941147195666767,,
1082,11,sqrt,0.9520844424897572,0.9346330275229358,0.9398625031827967,,
1083,11,sqrt,0.9522001805513761,0.9357798165137615,0.9414018194023287,,
1084,11,sqrt,0.9524085090622902,0.9426605504587156,0.9404527672970533,,
1085,11,sqrt,0.951667785467929,0.9403669724770642,0.9407421124511006,,
1086,11,sqrt,0.9525242471239092,0.9357798165137615,0.9408578505127196,,
1087,11,sqrt,0.9522349019698618,0.9415137614678899,0.941147195666767,,
1088,11,sqrt,0.9519571306219763,0.9438073394495413,0.9411703432790908,,
1089,11,sqrt,0.9521654591328904,0.9472477064220184,0.9404643411032152,,
1090,11,sqrt,0.9524779518992615,0.9461009174311926,0.9404759149093771,,
1091,11,sqrt,0.9523853614499664,0.9403669724770642,0.9411009004421194,,
