,estimators,max_features,max_depth,min_samples_split,min_samples_leaf,max_leaf_nodes,fold,accuracy_in_sample,accuracy_out_of_sample,oob_score,auc,public_score,private_score
63,100.0,5.0,,2.0,1.0,2.0,63,0.8352796842629137,0.8361970217640321,0.8379532644298099,0.8848692403486924,,
64,100.0,5.0,,2.0,1.0,2.0,64,0.8333236883832363,0.8281786941580757,0.8357773636879203,0.8848686030428768,,
65,100.0,5.0,,2.0,1.0,2.0,65,0.8333005405030034,0.8304696449026346,0.8343190472332496,0.8827632805219012,,
66,100.0,5.0,,2.0,1.0,2.0,66,0.8330922095809077,0.8510882016036655,0.833393132023935,0.8660109742209338,,
67,100.0,5.0,,2.0,1.0,2.0,67,0.8330690617006747,0.8533791523482245,0.8345389520954618,0.8577495805369126,,
68,100.0,5.0,,2.0,1.0,2.0,68,0.8384972396152822,0.849942726231386,0.8389486232798231,0.8530638418193202,,
69,100.0,5.0,,2.0,1.0,2.0,69,0.8376060462263168,0.8407789232531501,0.8383930741542344,0.879307152601832,,
70,100.0,5.0,,2.0,1.0,2.0,70,0.8352333885024479,0.8327605956471936,0.8367611485978171,0.8866895291213659,,
71,100.0,5.0,,2.0,1.0,2.0,71,0.8333584102035856,0.8247422680412371,0.8355690327658245,0.8665758896151052,,
72,100.0,5.0,,2.0,1.0,2.0,72,0.8331037835210241,0.849942726231386,0.8355458848855916,0.8526110573856505,,
73,100.0,5.0,,2.0,1.0,2.0,73,0.8333005405030034,0.8304696449026346,0.8333121144431199,0.8491192917054986,,
74,100.0,5.0,,2.0,1.0,2.0,74,0.8336381102289299,0.8360091743119266,0.8375153352931645,0.85618770803956,,
75,100.0,5.0,,2.0,1.0,2.0,75,0.8333140436563968,0.8291284403669725,0.8365662831878892,0.9013989064951219,,
76,100.0,5.0,,2.0,1.0,2.0,76,0.8333603388810444,0.8245412844036697,0.8350732621930048,0.8606906833201523,,
77,100.0,5.0,,2.0,1.0,2.0,77,0.8338001435151964,0.8211009174311926,0.8373880234253837,0.9015144091577212,,
